City,Label,Month,Year,Date,Day of Week,Area,SQKM,Count_000,Count_010,Count_015
Alchevsk,apr_2021_25,4,2021,4/25/2021 8:33,6,0.001825256,14.52729606,7528,885,408
Alchevsk,apr_2022_27,4,2022,4/27/2022 8:23,2,0.015232378,118.8415045,100874,9828,2944
Alchevsk,aug_2019_24,8,2019,8/24/2019 8:22,5,0.018146903,139.2116062,20937,1991,831
Alchevsk,aug_2020_23,8,2020,8/23/2020 8:31,6,0.000767016,6.056077517,10485,1070,122
Alchevsk,aug_2021_07,8,2021,8/7/2021 8:28,5,0.017317813,131.9780252,38184,6133,3137
Alchevsk,aug_2021_09,8,2021,8/9/2021 8:42,0,0.007148122,56.16891518,26828,2793,1102
Alchevsk,aug_2021_25,8,2021,8/25/2021 8:53,2,0.003297457,26.08595062,3024,254,148
Alchevsk,dec_2019_02,12,2019,12/2/2019 8:39,0,0.016528253,127.5652283,3399,303,92
Alchevsk,dec_2019_16,12,2019,12/16/2019 8:24,0,0.018817478,143.2770685,6103,303,62
Alchevsk,dec_2021_20,12,2021,12/20/2021 8:42,0,0.018668104,142.7408636,11342,671,141
Alchevsk,dec_2021_22,12,2021,12/22/2021 8:02,2,0.010521569,80.5834194,9117,249,44
Alchevsk,feb_2020_10,2,2020,2/10/2020 8:50,0,0.014618923,116.4903212,57348,5269,1307
Alchevsk,feb_2021_23,2,2021,2/23/2021 8:28,1,0.006998778,55.44427587,18399,2481,912
Alchevsk,feb_2022_13,2,2022,2/13/2022 8:37,6,0.000674926,5.367258178,11819,2257,408
Alchevsk,jan_2022_08,1,2022,1/8/2022 8:43,5,0.013371279,103.9293343,46590,6287,1143
Alchevsk,jan_2022_21,1,2022,1/21/2022 8:24,4,0.005534727,43.82129062,7520,282,19
Alchevsk,jul_2019_03,7,2019,7/3/2019 8:37,2,0.008032116,63.28444799,20347,2536,1441
Alchevsk,jul_2019_28,7,2019,7/28/2019 8:53,6,0.011838998,91.12329846,34762,3327,1632
Alchevsk,jul_2019_29,7,2019,7/29/2019 8:40,0,0.000656345,5.218070317,4172,237,43
Alchevsk,jul_2020_26,7,2020,7/26/2020 8:11,6,0.01790232,137.389359,19640,2732,1044
Alchevsk,jul_2021_02,7,2021,7/2/2021 8:42,4,0.002546804,19.98269604,5490,422,107
Alchevsk,jul_2021_10,7,2021,7/10/2021 8:48,5,0.003971231,30.88270381,7139,1589,1027
Alchevsk,jul_2021_12,7,2021,7/12/2021 8:24,0,0.012993645,102.217667,53412,8050,4651
Alchevsk,jul_2021_27,7,2021,7/27/2021 8:27,1,0.008589777,68.42676578,26618,2191,796
Alchevsk,jun_2021_27,6,2021,6/27/2021 8:26,6,0.008211033,64.74711425,10534,566,102
Alchevsk,jun_2021_30,6,2021,6/30/2021 8:41,2,0.00669431,53.05568244,19410,2885,1208
Alchevsk,mar_2019_05,3,2019,3/5/2019 8:53,1,0.006908367,54.01805456,31838,2131,144
Alchevsk,mar_2019_14,3,2019,3/14/2019 9:01,3,0.016373708,126.3661619,15434,1175,355
Alchevsk,may_2019_29,5,2019,5/29/2019 8:27,2,0.018817478,143.2771661,27745,3891,1358
Alchevsk,may_2021_29,5,2021,5/29/2021 8:25,5,0.007515522,59.51139759,180029,23711,4071
Alchevsk,may_2021_31,5,2021,5/31/2021 8:21,0,0.007008187,55.53812982,8651,1581,927
Alchevsk,may_2022_06,5,2022,5/6/2022 8:22,4,0.016888847,130.3128263,182745,19156,7141
Alchevsk,nov_2021_07,11,2021,11/7/2021 8:26,6,0.015287336,118.1298731,31384,3173,1206
Alchevsk,nov_2021_18,11,2021,11/18/2021 8:21,3,0.004741924,37.72567803,1351,117,28
Alchevsk,oct_2019_09,10,2019,10/9/2019 8:19,2,0.00865802,67.22795098,43975,3567,979
Alchevsk,oct_2020_15,10,2020,10/15/2020 8:26,3,0.001328357,10.29148111,2825,221,33
Alchevsk,oct_2020_20,10,2020,10/20/2020 8:44,1,0.007382596,58.00489289,20734,2808,1264
Alchevsk,oct_2021_21,10,2021,10/21/2021 8:53,3,0.000768827,5.919195986,2297,216,45
Alchevsk,sep_2019_12,9,2019,9/12/2019 8:55,3,0.018817478,143.2770739,75302,7095,3360
Alchevsk,sep_2020_20,9,2020,9/20/2020 8:48,6,0.011292847,90.64559436,68937,6577,914
Alchevsk,sep_2020_24,9,2020,9/24/2020 8:46,3,0.001818489,14.5136971,5517,453,71
Alchevsk,sep_2021_08,9,2021,9/8/2021 8:42,2,0.00520694,41.03708117,19873,2213,1217
Berdychiv,feb_2019_21,2,2019,2/21/2019 9:35,3,0.007794695,58.47791403,13087,1783,647
Berehove,apr_2020_20,4,2020,4/20/2020 9:25,0,0.019384286,150.2921422,25826,1405,354
Berehove,jan_2022_09,1,2022,1/9/2022 9:46,6,0.022278124,170.4729041,17055,517,57
Berehove,jul_2021_17,7,2021,7/17/2021 9:40,5,0.014125241,112.5705458,11046,1406,790
Berehove,jul_2021_18,7,2021,7/18/2021 9:38,6,0.011073847,87.25163262,19270,2360,1296
Berehove,jul_2021_22,7,2021,7/22/2021 9:46,3,0.000497492,3.977197612,1615,95,25
Berehove,jun_2019_10,6,2019,6/10/2019 9:25,0,0.013751299,105.9274544,20015,1497,510
Berehove,mar_2022_03,3,2022,3/3/2022 9:57,3,0.021314313,165.7562063,2578,23,1
Berehove,mar_2022_27,3,2022,3/27/2022 9:33,6,0.017377508,136.442037,24611,3132,1593
Berehove,may_2021_21,5,2021,5/21/2021 9:22,4,0.004379726,34.95766183,12931,773,177
Berehove,may_2021_24,5,2021,5/24/2021 9:19,0,0.004195722,33.17732756,4050,412,140
Berehove,may_2022_03,5,2022,5/3/2022 9:51,1,0.000742848,5.981492377,1157,100,43
Berehove,may_2022_12,5,2022,5/12/2022 9:54,3,0.009967644,79.82373407,11472,1690,561
Berehove,may_2022_14,5,2022,5/14/2022 9:46,5,0.017720583,142.8004856,21198,1687,610
Bila_Tserkva,apr_2019_03,4,2019,4/3/2019 9:27,2,0.013151842,97.35937291,33007,9910,5538
Bila_Tserkva,apr_2019_10,4,2019,4/10/2019 9:30,2,0.00920177,70.38860057,114889,25049,15013
Bila_Tserkva,apr_2019_26,4,2019,4/26/2019 9:00,4,0.011810936,87.29902827,89084,22445,13047
Bila_Tserkva,aug_2020_26,8,2020,8/26/2020 9:16,2,0.013080353,100.6929276,148274,25631,15137
Bila_Tserkva,aug_2021_16,8,2021,8/16/2021 9:25,0,0.003684913,28.57308603,6551,1243,554
Bila_Tserkva,jan_2019_25,1,2019,1/25/2019 9:36,4,0.008650874,65.96741673,19604,1359,598
Bila_Tserkva,jun_2019_11,6,2019,6/11/2019 9:17,1,0.005320722,40.27323934,28739,4157,2016
Bila_Tserkva,jun_2019_18,6,2019,6/18/2019 9:28,1,0.01367524,104.9935727,94556,25886,16520
Bila_Tserkva,mar_2019_03,3,2019,3/3/2019 9:27,6,0.016412813,121.5336914,62591,15364,9799
Bila_Tserkva,mar_2021_30,3,2021,3/30/2021 9:16,1,0.016751711,123.9066546,89946,26211,18298
Bila_Tserkva,may_2022_12,5,2022,5/12/2022 9:18,3,0.017413801,128.5413303,77032,19692,11843
Bila_Tserkva,nov_2021_13,11,2021,11/13/2021 9:24,5,0.017362928,127.9063862,199252,21228,9931
Bila_Tserkva,oct_2020_14,10,2020,10/14/2020 9:02,2,0.001837678,14.02444263,4429,675,285
Bila_Tserkva,oct_2020_27,10,2020,10/27/2020 8:55,1,0.014289718,110.033737,80026,11958,6573
Bila_Tserkva,oct_2021_01,10,2021,10/1/2021 9:29,4,0.017629633,129.059556,46729,8428,3890
Bila_Tserkva,oct_2021_26,10,2021,10/26/2021 9:08,1,0.017629633,129.0598552,50148,9896,4353
Cherkasy,apr_2020_18,4,2020,4/18/2020 8:58,5,0.054143955,411.7985284,108068,18132,9234
Cherkasy,aug_2021_15,8,2021,8/15/2021 9:01,6,0.021786759,175.261764,127722,29185,17336
Cherkasy,feb_2020_19,2,2020,2/19/2020 9:14,2,0.002359613,18.23107643,12875,1279,355
Cherkasy,jan_2019_09,1,2019,1/9/2019 9:17,2,0.036402635,278.1328015,11603,499,16
Cherkasy,jun_2021_24,6,2021,6/24/2021 8:38,3,0.021340353,162.3172247,102300,23872,12585
Cherkasy,mar_2019_18,3,2019,3/18/2019 9:16,0,0.002201525,16.98053659,6751,726,270
Cherkasy,mar_2021_30,3,2021,3/30/2021 9:17,1,0.025127777,196.0273994,295697,49312,26091
Cherkasy,may_2019_30,5,2019,5/30/2019 9:26,3,0.036928218,286.9587043,311864,56365,30059
Cherkasy,nov_2021_11,11,2021,11/11/2021 8:53,3,0.017030504,129.2647493,330330,61947,25288
Cherkasy,nov_2021_12,11,2021,11/12/2021 9:10,4,0.000999007,7.788997746,5200,597,136
Cherkasy,sep_2020_19,9,2020,9/19/2020 8:56,5,0.028808762,226.1382524,212379,33712,16551
Chernihiv,apr_2019_03,4,2019,4/3/2019 9:19,2,0.01608522,113.7603389,225180,50408,28191
Chernihiv,apr_2022_28,4,2022,4/28/2022 9:33,3,0.015118808,111.6579085,71664,18774,9589
Chernihiv,aug_2019_07,8,2019,8/7/2019 9:22,2,0.002935167,21.56383092,29951,7198,5225
Chernihiv,aug_2019_19,8,2019,8/19/2019 9:13,0,0.003231022,23.77302101,24916,6840,4762
Chernihiv,feb_2020_25,2,2020,2/25/2020 9:26,1,0.015655242,115.6834016,121159,25051,12250
Chernihiv,feb_2022_28,2,2022,2/28/2022 9:05,0,0.016396316,120.499063,11652,2024,918
Chernihiv,jul_2019_26,7,2019,7/26/2019 9:31,4,0.004576029,32.65284227,48715,11059,6750
Chernihiv,jun_2019_21,6,2019,6/21/2019 9:20,4,0.016396316,120.4986853,44922,8877,4931
Chernihiv,jun_2020_16,6,2020,6/16/2020 8:56,1,0.016396316,120.4986706,133236,35018,22757
Chernihiv,mar_2020_03,3,2020,3/3/2020 9:35,1,0.014166905,100.744828,68662,17830,10625
Chernihiv,mar_2021_30,3,2021,3/30/2021 9:15,1,0.016396316,120.4986848,146852,44989,31894
Chernihiv,mar_2022_10,3,2022,3/10/2022 9:37,3,0.016396316,120.4986872,35134,5953,2915
Chernihiv,mar_2022_16,3,2022,3/16/2022 9:17,2,0.005522318,39.59385408,20290,4240,2307
Chernihiv,mar_2022_18,3,2022,3/18/2022 8:53,4,0.016396316,120.4986871,54455,11095,5889
Chernihiv,mar_2022_19,3,2022,3/19/2022 9:07,5,0.016396316,120.4986799,69550,9862,4459
Chernihiv,mar_2022_20,3,2022,3/20/2022 9:24,6,0.016396316,120.4986731,99556,13810,6652
Chernihiv,mar_2022_21,3,2022,3/21/2022 9:33,0,0.016396316,120.4990788,26993,4003,1828
Chernihiv,mar_2022_22,3,2022,3/22/2022 8:55,1,0.016396316,120.4986863,25311,3358,1327
Chernihiv,sep_2020_06,9,2020,9/6/2020 9:26,6,0.01549641,114.5630854,28409,5704,2777
Chernihiv,sep_2021_15,9,2021,9/15/2021 9:19,2,0.016396316,120.4986872,110780,25692,13645
Chernivtsi,aug_2020_04,8,2020,8/4/2020 9:19,1,0.022111014,172.0755298,14737,1381,400
Chernivtsi,aug_2021_08,8,2021,8/8/2021 9:20,6,0.034716879,268.7931839,114275,30280,16347
Chernivtsi,feb_2020_23,2,2020,2/23/2020 9:23,6,0.034090469,263.9052438,85858,14951,6682
Chernivtsi,feb_2021_04,2,2021,2/4/2021 9:37,3,0.037495268,287.7515069,82904,10146,3338
Chernivtsi,feb_2021_26,2,2021,2/26/2021 9:26,4,0.037495268,287.7514327,73161,14529,8383
Chernivtsi,jul_2019_29,7,2019,7/29/2019 9:21,0,0.026611491,210.735404,41808,7476,3150
Chernivtsi,mar_2019_01,3,2019,3/1/2019 9:42,4,0.037495268,287.7515159,94259,24878,12772
Chernivtsi,mar_2019_03,3,2019,3/3/2019 9:30,6,0.037495268,287.7514504,361982,61570,22154
Chernivtsi,mar_2019_10,3,2019,3/10/2019 9:10,6,0.005485139,43.24719107,18650,2253,659
Chernivtsi,mar_2021_30,3,2021,3/30/2021 9:24,1,0.01301588,103.7967353,57189,19970,13680
Chernivtsi,may_2020_01,5,2020,5/1/2020 9:20,4,0.033489516,260.4807449,28444,4889,1914
Chernivtsi,may_2022_20,5,2022,5/20/2022 9:26,4,0.023067499,177.5130871,86990,18912,8009
Chernivtsi,oct_2019_10,10,2019,10/10/2019 9:31,3,0.037117271,286.3649575,173965,21301,11039
Chernivtsi,sep_2020_25,9,2020,9/25/2020 9:05,4,0.034419225,266.6074164,46285,6891,2684
Chortkiv,jul_2019_29,7,2019,7/29/2019 9:20,0,0.004056895,31.86114154,1689,113,36
Chortkiv,mar_2020_29,3,2020,3/29/2020 9:35,6,0.001702321,13.10821225,132,8,5
Chortkiv,mar_2021_06,3,2021,3/6/2021 9:31,5,0.001920049,14.90301806,11767,1250,83
Chortkiv,mar_2021_24,3,2021,3/24/2021 9:23,2,0.001077171,8.500048818,130,0,0
Chortkiv,may_2020_01,5,2020,5/1/2020 9:20,4,0.004619192,35.67743227,1377,242,112
Chortkiv,sep_2020_25,9,2020,9/25/2020 9:05,4,0.007932817,62.3324435,8500,840,278
Dnipro,apr_2019_22,4,2019,4/22/2019 9:22,0,0.045206372,344.771615,601153,135260,74177
Dnipro,apr_2019_27,4,2019,4/27/2019 9:02,5,0.018614727,144.1320269,229255,32884,12815
Dnipro,apr_2020_02,4,2020,4/2/2020 8:46,3,0.062236963,474.4863962,318532,72799,43276
Dnipro,apr_2020_10,4,2020,4/10/2020 8:53,4,0.032407167,266.3536863,242007,66646,43578
Dnipro,aug_2019_14,8,2019,8/14/2019 9:33,2,0.055131949,422.4485842,270632,68141,37238
Dnipro,aug_2019_24,8,2019,8/24/2019 8:53,5,0.002744635,21.35518765,13042,1038,324
Dnipro,b_s1,1,2022,1/13/2022 8:32,3,0.04388908,354.241268,238128,27506,10777
Dnipro,feb_2020_02,2,2020,2/2/2020 8:57,6,0.032674567,268.7723547,142989,15672,5380
Dnipro,feb_2021_19,2,2021,2/19/2021 8:43,4,0.061081542,471.4192759,70762,7449,2344
Dnipro,jan_2020_08,1,2020,1/8/2020 8:41,2,0.029427841,242.0635192,221752,38033,19088
Dnipro,jan_2020_09,1,2020,1/9/2020 8:45,3,0.000997921,7.882476306,446,10,3
Dnipro,jan_2020_16,1,2020,1/16/2020 8:33,3,0.035516919,291.9630153,181353,29570,13449
Dnipro,jan_2022_13,1,2022,1/13/2022 8:32,3,0.037182034,303.981931,219676,24472,10067
Dnipro,jul_2019_22,7,2019,7/22/2019 8:36,0,0.032358983,266.1743185,194327,55602,36880
Dnipro,jul_2019_24,7,2019,7/24/2019 9:00,2,0.012771613,101.2874754,81256,9805,3509
Dnipro,jun_2021_05,6,2021,6/5/2021 8:37,5,0.06059678,462.9802035,399416,86535,53943
Dnipro,jun_2021_30,6,2021,6/30/2021 8:33,2,0.008368919,67.00677152,39161,8658,4528
Dnipro,mar_2020_01,3,2020,3/1/2020 9:06,6,0.007551331,60.17442797,34588,3649,2104
Dnipro,oct_2020_08,10,2020,10/8/2020 8:56,3,0.027614301,219.1539424,257587,38440,22230
Dnipro,oct_2021_09,10,2021,10/9/2021 8:34,5,0.006425364,50.25933706,22292,2564,789
Dnipro,sep_2019_01,9,2019,9/1/2019 8:32,6,0.036635228,300.6347774,239545,53803,29607
Dnipro,sep_2021_30,9,2021,9/30/2021 8:27,3,0.022925545,182.0511958,49389,8664,3588
Donetsk,apr_2020_10,4,2020,4/10/2020 8:52,4,0.02132735,169.1975004,78057,24239,15644
Donetsk,apr_2021_25,4,2021,4/25/2021 8:34,6,0.021123022,168.5119672,118290,29733,17951
Donetsk,apr_2022_25,4,2022,4/25/2022 8:50,0,0.035356466,276.5685094,142046,25683,12929
Donetsk,apr_2022_27,4,2022,4/27/2022 8:32,2,0.003281784,26.3848413,4183,439,202
Donetsk,aug_2020_04,8,2020,8/4/2020 8:31,1,0.012803854,101.8376005,134399,27029,15691
Donetsk,aug_2020_18,8,2020,8/18/2020 8:51,1,0.017023048,137.9215032,155853,20591,9138
Donetsk,b_s1,10,2021,10/16/2021 8:44,5,0.059059962,465.3035169,167397,28425,14558
Donetsk,dec_2019_20,12,2019,12/20/2019 8:27,4,0.002572728,20.48536092,20404,1054,198
Donetsk,feb_2020_16,2,2020,2/16/2020 8:45,6,0.015948086,126.1435318,36395,4248,1118
Donetsk,feb_2022_15,2,2022,2/15/2022 8:46,1,0.058306993,460.6495455,105524,15021,6921
Donetsk,jan_2020_02,1,2020,1/2/2020 8:34,3,0.010975678,87.86863222,59724,5322,1163
Donetsk,jul_2020_06,7,2020,7/6/2020 8:48,0,0.044984106,363.9952403,103879,23538,12837
Donetsk,jul_2020_12,7,2020,7/12/2020 8:40,6,0.001471057,11.54825226,886,66,21
Donetsk,jul_2021_08,7,2021,7/8/2021 8:34,3,0.010697971,86.1654439,71047,20681,11828
Donetsk,jul_2021_13,7,2021,7/13/2021 8:17,1,0.010057658,79.85889618,15723,2512,976
Donetsk,jun_2019_27,6,2019,6/27/2019 8:58,3,0.016027596,129.425508,56925,11772,5019
Donetsk,jun_2021_21,6,2021,6/21/2021 8:47,0,0.035199038,283.2998185,161626,45095,27386
Donetsk,mar_2020_17,3,2020,3/17/2020 8:37,1,0.058799664,464.5496866,278556,56641,33198
Donetsk,mar_2022_11,3,2022,3/11/2022 8:45,4,0.018729765,151.3671889,53624,5467,1832
Donetsk,mar_2022_18,3,2022,3/18/2022 8:04,4,0.029218185,231.1360068,42614,2365,831
Donetsk,mar_2022_26,3,2022,3/26/2022 8:09,5,0.035205151,282.2469141,113803,14047,4331
Donetsk,mar_2022_30,3,2022,3/30/2022 9:02,2,0.050404528,402.7193138,95977,22568,14508
Donetsk,may_2019_20,5,2019,5/20/2019 8:59,0,0.030254012,241.547472,114122,15031,4818
Donetsk,may_2019_27,5,2019,5/27/2019 8:40,0,0.003159238,24.4707148,13381,657,161
Donetsk,may_2019_31,5,2019,5/31/2019 8:53,4,0.01675221,132.2414525,90012,28943,17252
Donetsk,may_2022_07,5,2022,5/7/2022 8:38,5,0.003566402,27.88188021,4577,242,60
Donetsk,may_2022_08,5,2022,5/8/2022 8:26,6,0.003464562,28.01983223,6365,986,364
Donetsk,nov_2019_15,11,2019,11/15/2019 9:06,4,0.002508343,20.00382587,7016,541,130
Donetsk,nov_2020_19,11,2020,11/19/2020 8:18,3,0.020462621,162.6343171,197595,19652,7511
Donetsk,oct_2019_03,10,2019,10/3/2019 8:49,3,0.015427596,121.5779841,86895,12412,6143
Donetsk,oct_2019_14,10,2019,10/14/2019 8:45,0,0.006578068,52.56434782,39280,8433,3171
Donetsk,oct_2019_31,10,2019,10/31/2019 8:23,3,0.056825217,449.84648,126163,15606,6449
Donetsk,oct_2020_07,10,2020,10/7/2020 8:23,2,0.003735583,30.08795254,21913,2058,143
Donetsk,oct_2021_16,10,2021,10/16/2021 8:44,5,0.059059962,465.3035169,167397,28425,14558
Donetsk,oct_2021_21,10,2021,10/21/2021 8:54,3,0.024605084,197.4247819,73960,13875,6648
Donetsk,sep_2019_24,9,2019,9/24/2019 8:46,1,0.053182426,404.7749135,621204,87274,37146
Donetsk,sep_2019_25,9,2019,9/25/2019 9:02,2,0.003163789,24.51041644,23067,2277,249
Donetsk,sep_2020_26,9,2020,9/26/2020 8:20,5,0.001329727,10.4977772,2189,198,63
Donetsk,sep_2021_14,9,2021,9/14/2021 8:37,1,0.015361677,124.2236587,141997,25294,15373
Donetsk,sep_2021_15,9,2021,9/15/2021 8:51,2,0.020525609,162.9972831,44957,7522,3313
Drohobych,jan_2019_19,1,2019,1/19/2019 9:48,5,0.02847753,212.3457437,131824,17741,4299
Drohobych,mar_2019_17,3,2019,3/17/2019 9:47,6,0.021608222,168.3093955,119466,18296,8621
Drohobych,mar_2019_23,3,2019,3/23/2019 9:32,5,0.018989078,142.9348486,97297,14694,5263
Drohobych,nov_2019_12,11,2019,11/12/2019 9:17,1,0.028441652,212.3155577,61900,3141,732
Drohobych,nov_2020_19,11,2020,11/19/2020 9:34,3,0.023592605,177.1276141,170581,14746,3240
Drohobych,nov_2021_13,11,2021,11/13/2021 9:44,5,0.025879319,196.5205438,39274,2875,967
Drohobych,oct_2021_06,10,2021,10/6/2021 9:46,2,0.028416341,212.25076,83530,6984,2864
Hremiach,apr_2019_23,4,2019,4/23/2019 8:50,1,0.004498957,31.21178959,6079,391,80
Hremiach,aug_2020_23,8,2020,8/23/2020 9:14,6,0.001426721,10.22124313,820,56,12
Hremiach,may_2019_03,5,2019,5/3/2019 9:23,4,0.002843425,20.77843966,4356,230,13
Hremiach,may_2019_20,5,2019,5/20/2019 8:58,0,0.001135587,8.324629369,639,72,16
Ivano-Frankivsk,apr_2022_20,4,2022,4/20/2022 9:30,2,0.020195754,152.5688689,77486,19600,10326
Ivano-Frankivsk,aug_2019_17,8,2019,8/17/2019 9:20,5,0.016790152,127.0473963,57553,7784,2876
Ivano-Frankivsk,feb_2019_07,2,2019,2/7/2019 9:50,3,0.01553908,121.9616571,34676,8606,4446
Ivano-Frankivsk,jan_2019_19,1,2019,1/19/2019 9:41,5,0.013601677,107.4508799,38479,7239,3220
Ivano-Frankivsk,jan_2020_02,1,2020,1/2/2020 9:39,3,0.015655057,122.8635024,9255,182,3
Ivano-Frankivsk,jan_2020_25,1,2020,1/25/2020 9:35,5,0.021828886,162.8645032,257576,33681,17778
Ivano-Frankivsk,jan_2022_21,1,2022,1/21/2022 9:13,4,0.021891101,163.0015784,233341,19974,7550
Ivano-Frankivsk,jul_2019_21,7,2019,7/21/2019 9:15,6,0.021891101,163.0013701,34108,8753,5030
Ivano-Frankivsk,jul_2020_16,7,2020,7/16/2020 9:18,3,0.016249101,122.8367909,29806,9304,5408
Ivano-Frankivsk,jul_2021_25,7,2021,7/25/2021 9:35,6,0.012845269,100.7746479,62508,15955,9528
Ivano-Frankivsk,mar_2021_03,3,2021,3/3/2021 9:41,2,0.014756905,115.8159966,78869,18990,10698
Ivano-Frankivsk,mar_2022_21,3,2022,3/21/2022 9:41,0,0.021550153,161.4806242,137494,39259,23555
Ivano-Frankivsk,may_2022_06,5,2022,5/6/2022 9:40,4,0.012315505,96.97567435,73538,18185,11214
Ivano-Frankivsk,may_2022_18,5,2022,5/18/2022 9:50,2,0.01650549,125.3648124,165615,44012,25556
Ivano-Frankivsk,nov_2019_29,11,2019,11/29/2019 9:32,4,0.019863301,149.9003862,160958,19576,11008
Ivano-Frankivsk,oct_2021_22,10,2021,10/22/2021 9:43,4,0.002645663,20.61574817,7154,625,160
Kamyanets-Podilskyi,aug_2021_08,8,2021,8/8/2021 9:20,6,0.009059509,69.61341819,29093,6713,3410
Kamyanets-Podilskyi,feb_2019_08,2,2019,2/8/2019 9:14,4,0.009059509,69.61341819,14911,3349,1770
Kamyanets-Podilskyi,feb_2019_16,2,2019,2/16/2019 9:20,5,0.009059509,69.61340051,28669,3618,1412
Kamyanets-Podilskyi,feb_2019_19,2,2019,2/19/2019 9:34,1,0.009059509,69.61341819,41731,9072,5042
Kamyanets-Podilskyi,feb_2020_23,2,2020,2/23/2020 9:23,6,0.009059509,69.61341819,9587,2190,1165
Kamyanets-Podilskyi,feb_2021_25,2,2021,2/25/2021 9:17,3,0.009059509,69.61341819,20580,4415,2723
Kamyanets-Podilskyi,mar_2020_27,3,2020,3/27/2020 9:07,4,0.009059509,69.61341819,75190,12041,4250
Kamyanets-Podilskyi,may_2021_07,5,2021,5/7/2021 9:15,4,0.009059509,69.61341819,69203,13792,8722
Katerynivka,apr_2020_04,4,2020,4/4/2020 9:13,5,0.038594732,284.2258048,38897,2120,530
Katerynivka,aug_2021_16,8,2021,8/16/2021 8:55,0,0.026455227,196.3046816,10343,1597,223
Katerynivka,feb_2020_29,2,2020,2/29/2020 9:02,5,0.023917477,177.9770156,124220,9154,1775
Katerynivka,jul_2020_25,7,2020,7/25/2020 8:46,5,0.046365317,338.129903,71305,5289,1633
Katerynivka,mar_2019_18,3,2019,3/18/2019 8:38,0,0.024316218,180.4718538,87826,15197,4848
Katerynivka,mar_2019_27,3,2019,3/27/2019 9:04,2,0.026547322,196.9101248,43687,6842,2969
Katerynivka,sep_2020_06,9,2020,9/6/2020 9:03,6,0.009525005,70.11482173,3220,332,109
Kharkiv,apr_2020_02,4,2020,4/2/2020 8:46,3,0.023814609,180.4374109,162883,53176,35496
Kharkiv,apr_2020_07,4,2020,4/7/2020 8:30,1,0.050908227,386.9416952,417176,113156,69891
Kharkiv,apr_2022_05,4,2022,4/5/2022 8:37,1,0.033870641,261.8792278,497236,93988,33092
Kharkiv,apr_2022_07,4,2022,4/7/2022 7:56,3,0.026640563,204.4244065,122534,11414,2083
Kharkiv,apr_2022_16,4,2022,4/16/2022 8:36,5,0.004127057,31.83548719,6454,668,212
Kharkiv,apr_2022_22,4,2022,4/22/2022 8:40,4,0.008257136,63.58161886,17327,2365,1006
Kharkiv,apr_2022_24,4,2022,4/24/2022 8:41,6,0.013146268,102.1790265,52026,7081,3266
Kharkiv,apr_2022_25,4,2022,4/25/2022 8:50,0,0.000694533,5.379301058,2547,242,48
Kharkiv,aug_2021_02,8,2021,8/2/2021 8:55,0,0.023484399,183.4344723,394115,109547,68799
Kharkiv,b_s1,11,2021,11/17/2021 8:57,2,0.040098906,309.758364,146569,39013,21185
Kharkiv,feb_2021_19,2,2021,2/19/2021 8:44,4,0.039790464,311.9319088,60386,5798,1500
Kharkiv,feb_2022_20,2,2022,2/20/2022 9:01,6,0.050908227,386.9440486,163584,41718,23083
Kharkiv,jan_2021_18,1,2021,1/18/2021 8:23,0,0.040852547,312.8393838,23487,5390,1971
Kharkiv,jan_2022_13,1,2022,1/13/2022 8:48,3,0.021330058,163.3518401,195727,42375,25200
Kharkiv,jul_2021_14,7,2021,7/14/2021 8:54,2,0.026305116,206.8529841,440342,121237,78331
Kharkiv,jul_2021_15,7,2021,7/15/2021 9:03,3,0.0358709,281.7636185,188390,72482,48631
Kharkiv,jun_2019_16,6,2019,6/16/2019 8:22,6,0.012333723,95.12468024,37988,9564,5550
Kharkiv,jun_2020_09,6,2020,6/9/2020 8:34,1,0.050908227,386.942224,503243,142780,85872
Kharkiv,jun_2020_14,6,2020,6/14/2020 8:58,6,0.020407293,157.5441719,69516,22784,14559
Kharkiv,jun_2021_24,6,2021,6/24/2021 8:37,3,0.021283405,165.8416842,143762,46530,28798
Kharkiv,mar_2020_01,3,2020,3/1/2020 9:05,6,0.050908227,386.9422281,318869,65138,43108
Kharkiv,mar_2022_16,3,2022,3/16/2022 9:16,2,0.047359945,364.7925962,62348,3641,439
Kharkiv,mar_2022_17,3,2022,3/17/2022 8:30,3,0.015247451,120.5348921,42667,5670,2410
Kharkiv,mar_2022_19,3,2022,3/19/2022 9:06,5,0.025188865,193.0003,42258,7442,3569
Kharkiv,mar_2022_22,3,2022,3/22/2022 8:57,1,0.017184662,134.2343788,26678,5192,2646
Kharkiv,mar_2022_23,3,2022,3/23/2022 8:20,2,0.022107637,169.3998982,37277,4306,1462
Kharkiv,may_2021_22,5,2021,5/22/2021 8:53,5,0.030505464,241.4630307,232112,83157,50322
Kharkiv,may_2021_25,5,2021,5/25/2021 9:01,1,0.027839143,219.2321477,522013,148937,94591
Kharkiv,may_2021_28,5,2021,5/28/2021 8:32,4,0.023772772,185.4277148,126438,44149,27703
Kharkiv,may_2022_05,5,2022,5/5/2022 8:36,3,0.0313666,245.9317619,226318,59271,27117
Kharkiv,may_2022_08,5,2022,5/8/2022 8:51,6,0.005502522,42.01936457,63596,7015,2850
Kharkiv,may_2022_20,5,2022,5/20/2022 8:44,4,0.031937185,246.4300191,452626,108218,57229
Kharkiv,nov_2021_17,11,2021,11/17/2021 8:57,2,0.040098906,309.758364,146569,39013,21185
