City,Label,Month,Year,Date,Day of Week,Area,SQKM,Count
Mariupol,jun_2019_21,6,2019,21/06/2019 8:37,4,0.029400407,228.1095836,12391
Mariupol,jun_2020_07,6,2020,07/06/2020 8:16,6,0.012582632,101.9005103,747
Mariupol,jun_2021_12,6,2021,12/06/2021 8:47,5,0.009068156,72.95714383,7214
Mariupol,jun_2021_21,6,2021,21/06/2021 8:48,0,0.024945553,195.9232483,2644
Mariupol,mar_2022_09,3,2022,09/03/2022 8:16,2,0.002751151,23.1249831,14
Mariupol,mar_2022_12,3,2022,12/03/2022 8:26,5,0.023642007,187.7971575,19
Mariupol,mar_2022_14,3,2022,14/03/2022 8:53,0,0.026140284,214.513003,204
Mariupol,mar_2022_18,3,2022,18/03/2022 8:04,4,0.003548191,39.09176327,1
Mariupol,mar_2022_19,3,2022,19/03/2022 9:10,5,0.029391114,228.0828,140
Mariupol,mar_2022_21,3,2022,21/03/2022 9:14,0,0.01030045,83.46319599,5
Mariupol,mar_2022_22,3,2022,22/03/2022 8:18,1,0.021564551,169.8029054,460
Mariupol,mar_2022_23,3,2022,23/03/2022 8:47,2,0.018715899,152.8477055,511
Mariupol,mar_2022_29,3,2022,29/03/2022 8:29,1,0.029353133,228.0203625,2008
Mariupol,mar_2022_30,3,2022,30/03/2022 9:03,2,0.027782668,228.1094701,248
Mariupol,may_2020_05,5,2020,05/05/2020 8:32,1,0.029400407,228.1097613,2859
Mariupol,may_2021_31,5,2021,31/05/2021 8:22,0,0.000756852,6.151825297,1
Mariupol,may_2022_06,5,2022,06/05/2022 8:50,4,0.012575432,101.6995238,545
Mariupol,may_2022_07,5,2022,07/05/2022 8:39,5,0.002315715,18.68002055,57
Mariupol,may_2022_08,5,2022,08/05/2022 8:23,6,0.026357418,207.449292,318
Mariupol,may_2022_12,5,2022,12/05/2022 8:18,3,0.014311625,112.2080137,1500
Mariupol,sep_2019_25,9,2019,25/09/2019 9:02,2,0.017508497,141.7394599,4059
Melitopol,apr_2020_10,4,2020,10/04/2020 8:40,4,0.025377529,204.6741536,3820
Melitopol,apr_2021_23,4,2021,23/04/2021 9:01,4,0.033510038,268.7793952,3090
Melitopol,apr_2022_06,4,2022,06/04/2022 8:53,2,0.007184545,58.92721261,3572
Melitopol,aug_2022_02,8,2022,02/08/2022 8:58,1,0.011726136,97.03639911,1314
Melitopol,aug_2022_07,8,2022,07/08/2022 8:32,6,0.00550864,45.02786643,184
Melitopol,feb_2019_19,2,2019,19/02/2019 9:09,1,0.029110384,235.8909607,1209
Melitopol,jul_2019_05,7,2019,05/07/2019 9:05,4,0.026758322,217.5948862,2576
Melitopol,jul_2021_14,7,2021,14/07/2021 8:55,2,0.01293034,104.7315019,6183
Melitopol,jul_2022_27,7,2022,27/07/2022 8:33,2,0.03364597,271.0387604,1792
Melitopol,jul_2022_31,7,2022,31/07/2022 8:31,6,0.019002132,151.2692861,49
Melitopol,jun_2022_01,6,2022,01/06/2022 8:39,2,0.027066936,221.9808856,254
Melitopol,jun_2022_02,6,2022,02/06/2022 8:54,3,0.014000852,113.6348502,5461
Melitopol,mar_2020_13,3,2020,13/03/2020 8:56,4,0.02889994,235.5447535,10150
Melitopol,mar_2021_04,3,2021,04/03/2021 9:05,3,0.032730773,262.9707705,831
Melitopol,mar_2021_07,3,2021,07/03/2021 8:44,6,0.007838942,60.91019006,110
Melitopol,mar_2022_20,3,2022,20/03/2022 8:40,6,0.030085527,244.776968,191
Melitopol,mar_2022_24,3,2022,24/03/2022 8:48,3,0.028557802,232.3550556,5855
Melitopol,may_2020_10,5,2020,10/05/2020 8:37,6,0.019162843,153.5939304,135
Melitopol,may_2020_16,5,2020,16/05/2020 8:26,5,0.024098445,193.8298294,465
Melitopol,oct_2019_17,10,2019,17/10/2019 8:35,3,0.034212322,273.4284939,155
Merefa,apr_2020_07,4,2020,07/04/2020 8:29,1,0.018581762,135.3287319,445
Merefa,feb_2022_20,2,2022,20/02/2022 9:01,6,0.011533087,88.36719792,47
Merefa,jan_2021_18,1,2021,18/01/2021 8:23,0,0,16.42423761,0
Merefa,jun_2020_09,6,2020,09/06/2020 8:34,1,0.018419624,135.3290744,1062
Merefa,mar_2020_01,3,2020,01/03/2020 9:05,6,0.002676668,20.4243283,89
Merefa,oct_2019_20,10,2019,20/10/2019 8:58,6,0.016824704,129.1095132,1542
Merefa,oct_2020_09,10,2020,09/10/2020 8:47,4,0.004247286,32.92931271,24
Merefa,sep_2022_01,9,2022,01/09/2022 8:54,3,0.001715523,13.31032681,13
Milove,dec_2020_01,12,2020,01/12/2020 8:34,1,0.004506722,34.88622057,88
Milove,dec_2020_09,12,2020,09/12/2020 8:26,2,0,4.423303891,0
Milove,jan_2020_30,1,2020,30/01/2020 8:44,3,0.004769254,36.48580271,16
Milove,jul_2020_04,7,2020,04/07/2020 8:22,5,0.007918878,60.96117808,43
Milove,jul_2021_30,7,2021,30/07/2021 8:09,4,0.002383953,18.46669051,457
Milove,may_2019_18,5,2019,18/05/2019 8:32,5,0.008651455,65.97024886,110
Milove,oct_2020_26,10,2020,26/10/2020 8:20,0,0.00511121,39.47174849,391
Mykolaiv,apr_2020_08,4,2020,08/04/2020 9:07,2,0.007869461,62.67419661,1606
Mykolaiv,apr_2020_12,4,2020,12/04/2020 9:19,6,0.038532975,307.9743005,2416
Mykolaiv,apr_2021_24,4,2021,24/04/2021 9:09,5,0.022762413,184.8035239,13492
Mykolaiv,aug_2019_19,8,2019,19/08/2019 9:13,0,0.006896894,55.57249834,425
Mykolaiv,aug_2022_13,8,2022,13/08/2022 8:52,5,0.027399527,221.0390009,757
Mykolaiv,b_s1,2,2022,04/02/2022 8:51,4,0.043521781,344.4076582,3346
Mykolaiv,b_s2,11,2021,11/11/2021 8:54,3,0.035165753,282.8799083,14240
Mykolaiv,dec_2020_27,12,2020,27/12/2020 8:36,6,0.021936366,175.7489944,200
Mykolaiv,feb_2021_05,2,2021,05/02/2021 9:00,4,0.042794972,338.8468856,5437
Mykolaiv,feb_2022_04,2,2022,04/02/2022 8:51,4,0.043521781,344.4076582,3346
Mykolaiv,feb_2022_27,2,2022,27/02/2022 8:57,6,0.011075123,85.85927436,790
Mykolaiv,jan_2020_25,1,2020,25/01/2020 9:02,5,0.01414899,114.1425948,374
Mykolaiv,jan_2020_30,1,2020,30/01/2020 9:09,3,0,26.84699733,0
Mykolaiv,jan_2021_17,1,2021,17/01/2021 9:01,6,0.019069724,156.5297085,73
Mykolaiv,jul_2019_07,7,2019,07/07/2019 9:30,6,0.014184913,113.7661589,1039
Mykolaiv,jul_2019_16,7,2019,16/07/2019 9:00,1,0.01442113,117.240835,2204
Mykolaiv,jul_2022_03,7,2022,03/07/2022 9:05,6,0.005666602,45.80991954,8
Mykolaiv,jul_2022_05,7,2022,05/07/2022 9:22,1,0.004283975,34.06526287,186
Mykolaiv,jul_2022_21,7,2022,21/07/2022 8:40,3,0.030152414,239.6949311,4188
Mykolaiv,jul_2022_27,7,2022,27/07/2022 8:36,2,0.006992386,57.25683775,246
Mykolaiv,jun_2019_18,6,2019,18/06/2019 9:28,1,0.036592874,292.5781721,13342
Mykolaiv,jun_2021_19,6,2021,19/06/2021 8:58,5,0.012212656,97.64205754,5082
Mykolaiv,mar_2019_05,3,2019,05/03/2019 9:03,1,0.028747968,228.1029023,4400
Mykolaiv,mar_2022_13,3,2022,13/03/2022 9:23,6,0.003570301,28.53410298,10
Mykolaiv,mar_2022_15,3,2022,15/03/2022 8:57,1,0.015275209,127.2020659,1091
Mykolaiv,mar_2022_31,3,2022,31/03/2022 8:59,3,0.014406204,115.6158109,3574
Mykolaiv,may_2020_21,5,2020,21/05/2020 8:47,3,0.037711138,303.4145094,7564
Mykolaiv,may_2021_27,5,2021,27/05/2021 9:10,3,0.028302802,231.4391987,5523
Mykolaiv,may_2022_09,5,2022,09/05/2022 9:09,0,0.003898576,32.06731823,170
Mykolaiv,may_2022_21,5,2022,21/05/2022 8:47,5,0.002856832,23.48044701,3
Mykolaiv,nov_2020_27,11,2020,27/11/2020 8:44,4,0.036689889,294.3249525,4210
Mykolaiv,nov_2021_11,11,2021,11/11/2021 8:54,3,0.035165753,282.8799083,14240
Mykolaiv,oct_2019_11,10,2019,11/10/2019 8:55,4,0.001013073,8.232300651,30
Mykolaiv,sep_2022_06,9,2022,06/09/2022 9:10,1,0.017341617,141.3778182,213
Mykolaiv,sep_2022_17,9,2022,17/09/2022 9:03,5,0.027280536,217.6845206,1072
Nizhyn,apr_2020_05,4,2020,05/04/2020 8:55,6,0.012872597,95.59734218,228
Nizhyn,aug_2020_15,8,2020,15/08/2020 9:21,5,0.008049685,60.82311209,326
Nizhyn,aug_2020_16,8,2020,16/08/2020 8:36,6,0.012506696,90.30457454,172
Nizhyn,jun_2019_21,6,2019,21/06/2019 9:19,4,0.012783869,95.17860802,684
Nizhyn,jun_2019_24,6,2019,24/06/2019 9:22,0,0.011432771,84.43178979,2642
Nizhyn,mar_2019_13,3,2019,13/03/2019 8:59,2,0.012872597,95.59734218,589
Nizhyn,mar_2022_16,3,2022,16/03/2022 9:31,2,0.001936808,14.54384353,13
Nizhyn,may_2019_30,5,2019,30/05/2019 9:29,3,0.012434066,92.76765455,577
Nizhyn,sep_2021_13,9,2021,13/09/2021 9:18,0,0.012872597,95.59734218,501
Odessa,apr_2020_19,4,2020,19/04/2020 9:09,6,0.029405001,235.9104431,17830
Odessa,apr_2020_20,4,2020,20/04/2020 8:57,0,0.031779212,252.2689039,45264
Odessa,aug_2019_11,8,2019,11/08/2019 9:05,6,0.033108334,261.9085574,41471
Odessa,aug_2019_14,8,2019,14/08/2019 9:34,2,0.033705354,265.4692056,66361
Odessa,aug_2019_17,8,2019,17/08/2019 9:20,5,0.022286801,184.9842929,3608
Odessa,aug_2021_15,8,2021,15/08/2021 9:02,6,0.030227455,241.6386308,74760
Odessa,aug_2021_28,8,2021,28/08/2021 9:08,5,0.02589155,205.2201648,49391
Odessa,aug_2022_17,8,2022,17/08/2022 9:11,2,0.014822155,123.1590256,23467
Odessa,b_s1,12,2021,03/12/2021 9:10,4,0.022895696,186.7314489,2292
Odessa,b_s2,9,2021,09/09/2021 8:58,3,0.033734767,265.4691887,45833
Odessa,dec_2021_03,12,2021,03/12/2021 9:10,4,0.022895696,186.7314489,2292
Odessa,feb_2020_02,2,2020,02/02/2020 8:58,6,0.031455971,250.8633528,5675
Odessa,feb_2021_05,2,2021,05/02/2021 8:46,4,0.025547673,204.5009591,6359
Odessa,feb_2022_26,2,2022,26/02/2022 8:42,5,0.033734767,265.4691496,20184
Odessa,jan_2019_09,1,2019,09/01/2019 8:53,2,0,5.25142974,0
Odessa,jan_2019_17,1,2019,17/01/2019 9:23,3,0.032483265,258.6750387,2952
Odessa,jan_2020_11,1,2020,11/01/2020 9:16,5,0.030376412,243.2841647,2326
Odessa,jan_2020_14,1,2020,14/01/2020 8:59,1,0.02839112,228.9831285,9784
Odessa,jul_2019_25,7,2019,25/07/2019 8:45,3,0.033734767,265.4692056,26653
Odessa,jul_2021_09,7,2021,09/07/2021 9:15,4,0.015041961,123.9627933,47071
Odessa,jul_2021_20,7,2021,20/07/2021 9:20,1,0.033734767,265.4691288,18572
Odessa,jul_2021_31,7,2021,31/07/2021 9:15,5,0.033734767,265.4691985,45577
Odessa,jul_2022_09,7,2022,09/07/2022 8:43,5,0.012031538,97.65125922,31
Odessa,jul_2022_10,7,2022,10/07/2022 9:03,6,0.011256224,92.77857224,27056
Odessa,jul_2022_17,7,2022,17/07/2022 9:15,6,0.014666421,121.6732872,21946
Odessa,jun_2019_30,6,2019,30/06/2019 9:19,6,0.033734767,265.4691327,73505
Odessa,jun_2021_29,6,2021,29/06/2021 8:54,1,0.017310553,140.4282933,19522
Odessa,jun_2022_09,6,2022,09/06/2022 9:07,3,0.014093178,115.8431304,16600
Odessa,mar_2020_08,3,2020,08/03/2020 9:17,6,0.001821185,15.29957181,7
Odessa,mar_2021_07,3,2021,07/03/2021 8:54,6,0.016401839,136.118324,7838
Odessa,mar_2021_23,3,2021,23/03/2021 9:04,1,0.009786612,80.16619803,10083
Odessa,mar_2021_28,3,2021,28/03/2021 9:19,6,0.021145432,172.2466234,26128
Odessa,mar_2022_13,3,2022,13/03/2022 9:17,6,0.021535695,174.5883574,2078
Odessa,mar_2022_14,3,2022,14/03/2022 8:53,0,0.016301876,133.0036518,2217
Odessa,mar_2022_16,3,2022,16/03/2022 9:19,2,0.026633562,215.5726361,1012
Odessa,mar_2022_25,3,2022,25/03/2022 9:06,4,0.019989023,161.0812098,4869
Odessa,mar_2022_27,3,2022,27/03/2022 9:15,6,0.031667696,253.5618429,90
Odessa,mar_2022_30,3,2022,30/03/2022 8:43,2,0.017336769,144.4991952,25667
Odessa,may_2020_04,5,2020,04/05/2020 9:17,0,0.031868641,253.2080708,81691
Odessa,may_2021_11,5,2021,11/05/2021 8:59,1,0.012915335,105.7067321,23292
Odessa,may_2021_22,5,2021,22/05/2021 8:54,5,0.030420463,242.2234448,22647
Odessa,may_2022_09,5,2022,09/05/2022 9:08,0,0.013687022,113.2330719,21526
Odessa,may_2022_12,5,2022,12/05/2022 9:20,3,0.019898756,160.8788375,4527
Odessa,may_2022_20,5,2022,20/05/2022 9:25,4,0.027790375,223.0309902,16568
Odessa,may_2022_28,5,2022,28/05/2022 9:13,5,0.015815889,128.9317062,14956
Odessa,nov_2020_24,11,2020,24/11/2020 8:53,1,0.022636917,187.1669591,14109
Odessa,nov_2020_27,11,2020,27/11/2020 8:44,4,0.003371379,27.32996806,1638
Odessa,oct_2020_09,10,2020,09/10/2020 9:12,4,0.022303596,177.8804441,36164
Odessa,oct_2021_30,10,2021,30/10/2021 9:05,5,0.01327447,109.964147,23757
Odessa,sep_2020_27,9,2020,27/09/2020 8:56,6,0.02890898,231.5675261,15095
Odessa,sep_2021_09,9,2021,09/09/2021 8:58,3,0.033734767,265.4691887,45833
Odessa,sep_2022_05,9,2022,05/09/2022 9:14,0,0.01575587,132.4371425,17032
Odessa,sep_2022_22,9,2022,22/09/2022 9:21,3,0.020789214,168.3902615,3044
Odessa,sep_2022_30,9,2022,30/09/2022 9:26,4,0.023455695,189.0605731,340
Oleksandriya,dec_2021_26,12,2021,26/12/2021 9:15,6,0.011618344,90.08631842,7
Oleksandriya,feb_2020_19,2,2020,19/02/2020 8:31,2,0.011618344,90.08631842,137
Oleksandriya,feb_2021_14,2,2021,14/02/2021 9:15,6,0.011618344,90.08631842,19
Oleksandriya,feb_2022_21,2,2022,21/02/2022 8:54,0,0.011618344,90.08631842,1011
Oleksandriya,jan_2019_20,1,2019,20/01/2019 9:13,6,0,90.08631842,0
Oleksandriya,mar_2019_18,3,2019,18/03/2019 9:15,0,0.011618344,90.08631842,622
Oleksandriya,nov_2019_23,11,2019,23/11/2019 9:12,5,0,1.063444396,0
Pervomaisk,apr_2019_07,4,2019,07/04/2019 9:08,6,0.011261176,87.87054216,1072
Pervomaisk,aug_2019_01,8,2019,01/08/2019 9:27,3,0,2.891998932,0
Pervomaisk,aug_2021_08,8,2021,08/08/2021 8:50,6,0.012287783,95.16013055,2667
Pervomaisk,aug_2021_16,8,2021,16/08/2021 9:17,0,0.00517978,41.43064493,402
Pervomaisk,aug_2022_23,8,2022,23/08/2022 9:25,1,0.012287783,95.16014353,209
Pervomaisk,dec_2019_07,12,2019,07/12/2019 9:12,5,0.005822874,45.22644994,25
Pervomaisk,feb_2019_17,2,2019,17/02/2019 9:17,6,0.012287783,95.16014353,655
Pervomaisk,feb_2019_19,2,2019,19/02/2019 9:09,1,0.004579214,36.55023744,137
Pervomaisk,feb_2020_19,2,2020,19/02/2020 9:14,2,0.006341975,49.39148382,320
Pervomaisk,jan_2020_24,1,2020,24/01/2020 9:20,4,0.002048657,16.21024411,94
Pervomaisk,jan_2020_30,1,2020,30/01/2020 9:15,3,0.011515473,89.86033982,590
Pletenivka,apr_2019_21,4,2019,21/04/2019 8:25,6,0.031182212,237.6135212,206
Pletenivka,apr_2019_27,4,2019,27/04/2019 9:02,5,0.009538987,72.5492361,287
Pletenivka,aug_2020_11,8,2020,11/08/2020 8:20,1,0.01232509,94.63853811,23
Pletenivka,aug_2020_25,8,2020,25/08/2020 8:48,1,0.003476194,25.80983339,5
Pletenivka,aug_2020_27,8,2020,27/08/2020 8:31,3,0.023039219,174.0768684,439
Pletenivka,jul_2021_28,7,2021,28/07/2021 9:02,2,0.029972983,226.4654928,251
Pletenivka,jul_2022_02,7,2022,02/07/2022 8:35,5,0.019655081,147.7349624,513
Pletenivka,jul_2022_09,7,2022,09/07/2022 8:46,5,0.001900764,14.62066914,19
Pletenivka,jun_2022_20,6,2022,20/06/2022 8:41,0,0.006235439,47.33569191,12
Pletenivka,mar_2020_17,3,2020,17/03/2020 9:01,1,0,81.90756596,0
Pletenivka,mar_2022_11,3,2022,11/03/2022 8:43,4,0,21.35801115,0
Pletenivka,may_2022_13,5,2022,13/05/2022 8:41,4,0.019152757,144.3370647,339
Pletenivka,sep_2020_12,9,2020,12/09/2020 8:43,5,0.01923645,144.8242858,150
Poltava,dec_2021_26,12,2021,26/12/2021 9:04,6,0.023115078,170.2024254,1476
Poltava,feb_2020_19,2,2020,19/02/2020 8:31,2,0.022785525,168.5912491,694
Poltava,feb_2021_19,2,2021,19/02/2021 8:43,4,0.012201658,94.9990667,454
Poltava,feb_2022_21,2,2022,21/02/2022 9:01,0,0.023115418,170.2024167,14639
Poltava,jun_2021_24,6,2021,24/06/2021 8:37,3,0.007561176,58.49255174,1274
Poltava,nov_2019_23,11,2019,23/11/2019 9:11,5,0.023115418,170.2024165,958
Poltava,oct_2019_08,10,2019,08/10/2019 9:07,1,0.023115418,170.2024164,15404
Poltava,oct_2019_15,10,2019,15/10/2019 9:18,1,0.017779918,132.5791121,5541
Poltava,oct_2019_20,10,2019,20/10/2019 8:58,6,0.011555724,85.98424915,4561
Porubne,apr_2022_01,4,2022,01/04/2022 9:15,4,0.020807475,165.8604845,196
Porubne,apr_2022_15,4,2022,15/04/2022 9:24,4,0.017986392,143.692397,152
Porubne,apr_2022_21,4,2022,21/04/2022 9:26,3,0.014664588,118.2936284,1416
Porubne,feb_2021_04,2,2021,04/02/2021 9:37,3,0,3.546115522,0
Porubne,feb_2021_26,2,2021,26/02/2021 9:26,4,0.001122167,8.704947449,9
Porubne,mar_2019_01,3,2019,01/03/2019 9:42,4,0.000736296,5.853385317,3
Porubne,mar_2019_03,3,2019,03/03/2019 9:30,6,0.000885126,7.06938426,7
Porubne,mar_2019_10,3,2019,10/03/2019 9:10,6,0.022248835,177.0830003,66
Porubne,mar_2022_15,3,2022,15/03/2022 9:46,1,0.004510396,36.296107,98
Porubne,mar_2022_29,3,2022,29/03/2022 9:06,1,0.021425619,168.3150167,252
Porubne,mar_2022_30,3,2022,30/03/2022 9:42,2,0.027126596,215.8199728,18
Porubne,may_2020_01,5,2020,01/05/2020 9:18,4,0.012917309,103.3626405,237
Porubne,may_2022_15,5,2022,15/05/2022 9:04,6,0.017949195,145.3214845,611
Porubne,sep_2019_02,9,2019,02/09/2019 9:31,0,0.012282666,97.11419436,263
Porubne,sep_2020_25,9,2020,25/09/2020 9:05,4,0.016136174,128.9441989,71
Rava-Ruska,apr_2020_23,4,2020,23/04/2020 9:14,3,0.004113283,31.73960872,20
Rava-Ruska,feb_2021_26,2,2021,26/02/2021 9:24,4,0.014711959,111.9378946,21
Rava-Ruska,jan_2020_07,1,2020,07/01/2020 9:54,1,0.01859172,134.4771938,11
Rava-Ruska,jan_2020_13,1,2020,13/01/2020 9:45,0,0.017505404,128.3462026,183
Rava-Ruska,jan_2020_15,1,2020,15/01/2020 9:35,2,0.015664597,119.3970313,22
Rava-Ruska,jan_2022_29,1,2022,29/01/2022 9:39,5,0.013769683,105.5330371,227
Rava-Ruska,jun_2022_07,6,2022,07/06/2022 9:53,1,0.006156804,46.79039349,20
Rava-Ruska,jun_2022_18,6,2022,18/06/2022 9:48,5,0.000455742,3.523330253,3
Rava-Ruska,mar_2022_18,3,2022,18/03/2022 9:45,4,0.018175542,132.4895634,117
Rava-Ruska,mar_2022_23,3,2022,23/03/2022 9:59,2,0.000704041,5.430152814,2
Rava-Ruska,mar_2022_28,3,2022,28/03/2022 9:49,0,0.012716277,97.46173914,991
Rava-Ruska,may_2022_17,5,2022,17/05/2022 9:36,1,0.008330364,63.87237109,251
Rava-Ruska,may_2022_18,5,2022,18/05/2022 9:51,2,0.007879297,59.73218069,24
Rava-Ruska,may_2022_24,5,2022,24/05/2022 9:44,1,0.003340632,25.82511421,40
Reni,apr_2021_05,4,2021,05/04/2021 9:26,0,0.004839488,40.20485558,9
Reni,aug_2019_17,8,2019,17/08/2019 9:21,5,0.015083689,127.6306288,147
Reni,aug_2020_01,8,2020,01/08/2020 9:23,5,0.004503747,36.76912536,71
Reni,aug_2020_07,8,2020,07/08/2020 9:09,4,0.032941574,264.9110724,292
Reni,dec_2019_06,12,2019,06/12/2019 9:34,4,0.000519672,4.357700377,8
Reni,dec_2020_31,12,2020,31/12/2020 9:19,3,0.018549557,154.4335163,8
Reni,feb_2020_08,2,2020,08/02/2020 9:13,5,0.001096389,9.132273928,3
Reni,feb_2021_26,2,2021,26/02/2021 9:15,4,0.012608241,104.2878269,91
Reni,jul_2021_28,7,2021,28/07/2021 9:17,2,0.011949411,100.2912851,340
Reni,jun_2019_23,6,2019,23/06/2019 9:09,6,0.002242995,18.94552409,88
Reni,jun_2021_07,6,2021,07/06/2021 9:04,0,0.001668422,13.97638983,7
Reni,mar_2022_18,3,2022,18/03/2022 9:07,4,0,122.2472756,0
Reni,mar_2022_24,3,2022,24/03/2022 9:24,3,0.01658362,139.8005588,208
Reni,mar_2022_26,3,2022,26/03/2022 9:20,5,0.008473236,71.16323457,487
Rivne,aug_2019_21,8,2019,21/08/2019 9:44,2,0.026667441,200.1701066,17768
Rivne,aug_2019_26,8,2019,26/08/2019 9:24,0,0.007425284,54.22785409,2254
Rivne,aug_2020_14,8,2020,14/08/2020 9:27,4,0.002859665,21.85136857,745
Rivne,aug_2022_23,8,2022,23/08/2022 9:24,1,0.026667441,200.1700874,9675
Rivne,mar_2020_29,3,2020,29/03/2020 9:39,6,0.026667441,200.1700526,8122
Rivne,nov_2021_06,11,2021,06/11/2021 9:13,5,0.02779162,199.740684,4184
Rivne,oct_2021_06,10,2021,06/10/2021 9:24,2,0.026799315,193.92896,15517
Sarny,feb_2022_14,2,2022,14/02/2022 9:22,0,0.018685112,134.8872576,195
Sarny,feb_2022_27,2,2022,27/02/2022 9:43,6,0.018812029,135.1383596,347
Sarny,jun_2019_05,6,2019,05/06/2019 9:21,2,0.018812029,135.1383596,896
Sarny,sep_2020_16,9,2020,16/09/2020 9:34,2,0.018812029,135.1384991,350
Shehyni,apr_2022_04,4,2022,04/04/2022 9:25,0,0.013766809,102.3402483,425
Shehyni,apr_2022_10,4,2022,10/04/2022 9:43,6,0.012740801,94.67044011,232
Shehyni,apr_2022_14,4,2022,14/04/2022 9:17,3,0.015330608,113.3297526,229
Shehyni,jan_2019_19,1,2019,19/01/2019 9:49,5,0.015488154,113.4381207,17
Shehyni,jan_2021_21,1,2021,21/01/2021 9:54,3,0,112.0367142,0
Shehyni,jul_2021_25,7,2021,25/07/2021 9:36,6,0.005557932,43.29043649,130
Shehyni,jun_2019_01,6,2019,01/06/2019 9:57,5,0.004744223,40.52998713,919
Shehyni,jun_2019_02,6,2019,02/06/2019 9:20,6,0.007913264,60.46429,29
Shehyni,jun_2021_04,6,2021,04/06/2021 9:14,4,0.003592104,28.08229063,7
Shehyni,jun_2021_20,6,2021,20/06/2021 9:17,6,0.003370024,25.6532791,9
Shehyni,jun_2021_21,6,2021,21/06/2021 9:27,0,0.003398981,26.15994407,889
Shehyni,jun_2021_22,6,2021,22/06/2021 9:50,1,0.004743106,35.72031182,932
Shehyni,jun_2021_23,6,2021,23/06/2021 9:25,2,0,17.34735358,0
Shehyni,jun_2022_18,6,2022,18/06/2022 9:56,5,0.01539481,113.3813296,488
Shehyni,mar_2022_12,3,2022,12/03/2022 10:04,5,0.015485255,113.4381253,107
Shehyni,mar_2022_22,3,2022,22/03/2022 9:55,1,0.000648459,4.884934127,3
Shehyni,mar_2022_28,3,2022,28/03/2022 9:50,0,0.012455921,95.84408719,489
Shehyni,mar_2022_30,3,2022,30/03/2022 9:41,2,0,101.8505281,0
Shehyni,may_2021_09,5,2021,09/05/2021 9:46,6,0.008406732,64.66545554,117
Shehyni,may_2021_24,5,2021,24/05/2021 9:20,0,0.005692275,43.87618849,174
Shehyni,may_2022_12,5,2022,12/05/2022 9:53,3,0.01263126,97.348288,1278
Shehyni,sep_2019_13,9,2019,13/09/2019 9:26,4,0.015488154,113.4382071,161
Smila,feb_2020_19,2,2020,19/02/2020 9:14,2,0.02459358,188.6616507,1402
Smila,jan_2019_09,1,2019,09/01/2019 9:17,2,0.042562464,329.8583677,20
Smila,mar_2019_18,3,2019,18/03/2019 9:16,0,0.023722907,181.9568667,1373
Smila,nov_2021_12,11,2021,12/11/2021 9:10,4,0.026061397,201.3164312,1246
Solotvino,apr_2022_15,4,2022,15/04/2022 9:25,4,0.019458073,149.9798591,1794
Solotvino,jun_2019_10,6,2019,10/06/2019 9:26,0,0.012706725,101.9033952,271
Solotvino,jun_2019_13,6,2019,13/06/2019 9:15,3,0.001055771,8.501254723,31
Solotvino,jun_2021_17,6,2021,17/06/2021 9:36,3,0.013361519,107.0841834,136
Solotvino,jun_2021_21,6,2021,21/06/2021 9:28,0,0.004864018,38.45430208,1220
Solotvino,jun_2021_26,6,2021,26/06/2021 9:35,5,0.003391816,27.31542331,217
Solotvino,mar_2022_09,3,2022,09/03/2022 9:52,2,0.014135121,111.3119149,218
Solotvino,mar_2022_12,3,2022,12/03/2022 9:00,5,0.019664797,151.254106,207
Storozhynets,aug_2020_04,8,2020,04/08/2020 9:19,1,0.00254824,20.19518969,117
Storozhynets,aug_2021_08,8,2021,08/08/2021 9:21,6,0.004224801,33.91214866,19
Storozhynets,feb_2020_23,2,2020,23/02/2020 9:23,6,0.000671899,5.269779491,6
Storozhynets,feb_2021_04,2,2021,04/02/2021 9:36,3,0.010123998,81.1728053,7
Storozhynets,feb_2021_26,2,2021,26/02/2021 9:27,4,0.012651495,98.93881303,23
Storozhynets,mar_2019_01,3,2019,01/03/2019 9:42,4,0.006906022,54.9089579,279
Storozhynets,mar_2019_03,3,2019,03/03/2019 9:30,6,0.005285722,41.76749658,571
Storozhynets,may_2020_01,5,2020,01/05/2020 9:18,4,0.009386072,73.25661826,36
Storozhynets,oct_2019_10,10,2019,10/10/2019 9:32,3,0.003550402,27.69576406,56
Storozhynets,sep_2020_25,9,2020,25/09/2020 9:04,4,0.004318769,33.78217996,40
Sumy,apr_2019_01,4,2019,01/04/2019 8:49,0,0.023705437,171.7852542,6949
Sumy,aug_2022_21,8,2022,21/08/2022 8:56,6,0.001301271,9.906400027,8
Sumy,feb_2020_29,2,2020,29/02/2020 9:01,5,0.024437974,175.4451198,2734
Sumy,feb_2021_05,2,2021,05/02/2021 8:46,4,0.012572419,93.90451385,1
Sumy,jul_2020_25,7,2020,25/07/2020 8:47,5,0.006481707,48.53488658,1252
Sumy,jul_2022_08,7,2022,08/07/2022 9:18,4,0.022121115,162.7450398,2259
Sumy,jul_2022_27,7,2022,27/07/2022 8:34,2,0.024404982,175.4070805,4564
Sumy,mar_2020_25,3,2020,25/03/2020 8:54,2,0.024437974,175.4451198,4125
Sumy,mar_2021_28,3,2021,28/03/2021 8:45,6,0.024437935,175.4448412,13433
Sumy,mar_2022_06,3,2022,06/03/2022 9:05,6,0.000263135,1.931876339,1
Sumy,mar_2022_15,3,2022,15/03/2022 8:55,1,0.017996965,136.5252405,625
