City,Date,Clouded_Area_Perc,Loop_Index
Cherkasy,feb_2020_19,0.08706200607247962,374
Cherkasy,nov_2021_12,0.0,375
Cherkasy,apr_2020_18,10.939184592575208,376
Cherkasy,jun_2021_24,1.27689212179283,377
Cherkasy,nov_2021_11,0.0,378
Porubne,mar_2022_29,0.0,379
Porubne,feb_2021_26,0.0,380
Porubne,sep_2020_25,0.0,381
Porubne,mar_2022_15,0.0,382
Porubne,apr_2022_15,0.0,383
Porubne,apr_2022_01,1.5951221816532797,384
Porubne,mar_2019_01,0.0,385
Porubne,sep_2019_02,0.0,386
Porubne,may_2020_01,30.319747219210626,387
Porubne,mar_2019_03,0.0,388
Porubne,mar_2019_10,40.1122771738275,389
Porubne,feb_2021_04,15.0800568523279,390
Porubne,may_2022_15,16.0842574569583,391
Porubne,apr_2022_21,1.86661896260094,392
Porubne,mar_2022_30,10.5272486692868,393
Merefa,sep_2022_01,9.886712298964621,394
Merefa,apr_2020_07,0.0,395
Merefa,feb_2022_20,0.0,396
Merefa,mar_2020_01,0.0,397
Merefa,jan_2021_18,0.0,398
Merefa,oct_2019_20,0.0,399
Merefa,jun_2020_09,0.0,400
Merefa,oct_2020_09,0.0,401
Oleksandriya,dec_2021_26,0.0,402
Oleksandriya,mar_2019_18,0.0,403
Oleksandriya,feb_2022_21,0.0,404
Oleksandriya,feb_2021_14,0.0,405
Oleksandriya,nov_2019_23,0.0,406
Oleksandriya,feb_2020_19,0.0,407
Oleksandriya,jan_2019_20,0.0,408
Udobne,aug_2021_09,0.0,409
Udobne,sep_2022_30,0.0,410
Udobne,jul_2019_06,11.477089868047699,411
Udobne,oct_2021_24,27.0224699909006,412
Udobne,may_2022_08,0.0,413
Udobne,sep_2019_16,0.0,414
Udobne,jul_2021_20,40.605593305376,415
Rava-Ruska,may_2022_24,5.9178992547700195,416
Rava-Ruska,mar_2022_18,0.10078973357613498,417
Rava-Ruska,feb_2021_26,0.0,418
Rava-Ruska,jan_2022_29,7.7332599392778185,419
Rava-Ruska,jun_2022_07,0.0,420
Rava-Ruska,mar_2022_28,0.0,421
Rava-Ruska,mar_2022_23,0.0,422
Rava-Ruska,apr_2020_23,15.5003385477226,423
Rava-Ruska,jan_2020_07,0.0,424
Rava-Ruska,jun_2022_18,40.4239348075086,425
Rava-Ruska,may_2022_18,0.0,426
Rava-Ruska,may_2022_17,0.0,427
Rava-Ruska,jan_2020_15,0.0,428
Rava-Ruska,jan_2020_13,7.915455418808838,429
Vinnytsia,aug_2019_07,1.310566409910163,430
Vinnytsia,aug_2022_23,0.0,431
Vinnytsia,mar_2022_31,5.166200890924005,432
Vinnytsia,apr_2020_03,0.0,433
Vinnytsia,feb_2022_23,7.142191918258076,434
Vinnytsia,apr_2019_06,0.0,435
Vinnytsia,sep_2020_06,0.0,436
Vinnytsia,mar_2020_12,2.1020643195690396,437
Vinnytsia,feb_2019_21,0.0,438
Vinnytsia,aug_2020_26,7.38646201921535,439
Vinnytsia,sep_2020_14,0.0,440
Vinnytsia,mar_2020_04,4.28880202080249,441
Chortkiv,sep_2020_25,0.0,442
Chortkiv,mar_2021_06,0.0,443
Chortkiv,mar_2021_24,0.0,444
Chortkiv,may_2020_01,2.67629103812682,445
Chortkiv,jul_2019_29,0.0,446
Chortkiv,mar_2020_29,0.22129392186327998,447
Khmelnytskyi,aug_2020_15,0.057635248038235005,448
Khmelnytskyi,sep_2021_30,24.0782789348323,449
Khmelnytskyi,jun_2020_27,0.0,450
Khmelnytskyi,jun_2019_13,13.9142571476212,451
Khmelnytskyi,nov_2021_26,0.384966820398228,452
Khmelnytskyi,jul_2019_01,0.0,453
Khmelnytskyi,oct_2021_25,0.0,454
Khmelnytskyi,dec_2019_31,0.0,455
Khmelnytskyi,jun_2019_18,19.0408234149632,456
Khmelnytskyi,feb_2021_25,0.0,457
Khmelnytskyi,may_2022_01,5.39679129530535,458
Khmelnytskyi,jul_2022_02,0.0,459
Khmelnytskyi,jan_2020_25,0.0,460
Khmelnytskyi,jan_2020_08,0.0,461
Khmelnytskyi,oct_2021_15,0.0,462
Khmelnytskyi,nov_2020_23,25.519952169091695,463
Khmelnytskyi,feb_2020_07,0.0,464
Khmelnytskyi,nov_2019_05,0.0,465
Khmelnytskyi,mar_2020_23,0.0,466
Khmelnytskyi,may_2022_12,0.0,467
Khmelnytskyi,aug_2020_26,5.1907191145030795,468
Khmelnytskyi,jun_2022_23,5.917508511103651,469
Pervomaisk,feb_2019_17,0.0,470
Pervomaisk,dec_2019_07,0.0,471
Pervomaisk,jan_2020_24,69.13108885632302,472
Pervomaisk,aug_2021_08,0.0,473
Pervomaisk,aug_2022_23,0.0,474
Pervomaisk,jan_2020_30,5.581219456753891,475
Pervomaisk,aug_2021_16,0.0,476
Pervomaisk,feb_2019_19,0.0,477
Pervomaisk,aug_2019_01,0.0,478
Pervomaisk,feb_2020_19,0.0,479
Pervomaisk,apr_2019_07,1.45438659985688,480
Lviv,aug_2019_21,0.0,481
Lviv,feb_2022_24,69.7468569761049,482
Lviv,jan_2019_08,0.0,483
Lviv,apr_2022_25,3.6758440521265605,484
Lviv,may_2022_11,0.0,485
Lviv,mar_2022_21,0.0,486
Lviv,jun_2022_30,2.42576608212992,487
Lviv,aug_2019_02,14.097703815359798,488
Lviv,mar_2020_27,0.0,489
Lviv,b_s1,0.0,490
Lviv,mar_2022_26,3.9675820822093604,491
Lviv,apr_2020_10,0.0,492
Lviv,sep_2021_05,14.550578871271501,493
Lviv,sep_2019_09,2.31957457139328,494
Lviv,may_2022_19,0.0,495
Lviv,apr_2020_09,0.0,496
Lviv,feb_2022_14,0.0,497
Lviv,sep_2020_22,0.0,498
Lviv,jan_2019_19,0.0,499
Lviv,may_2022_06,10.4696381048347,500
Lviv,aug_2022_25,0.0,501
Lviv,feb_2022_25,9.94139260314804,502
Luhansk,may_2021_22,2.1123731163146795,503
Luhansk,aug_2020_03,21.1238877974575,504
Luhansk,apr_2020_12,29.899577947189897,505
Luhansk,jul_2022_08,3.7151717343893,506
Luhansk,feb_2021_17,0.0,507
Luhansk,jul_2019_22,1.99848330363803,508
Luhansk,sep_2019_11,0.0,509
Luhansk,feb_2019_24,0.0,510
Luhansk,jun_2020_07,5.29412614242286,511
Luhansk,mar_2019_07,0.0,512
Luhansk,feb_2022_20,19.1414578324257,513
Luhansk,sep_2020_13,0.0,514
Luhansk,apr_2020_26,0.0,515
Luhansk,jun_2021_30,13.1535061674944,516
Luhansk,jul_2020_12,5.81884892405232,517
Luhansk,oct_2021_02,0.0,518
Luhansk,feb_2022_13,0.0,519
Luhansk,feb_2022_19,0.0,520
Luhansk,dec_2019_16,0.0,521
Luhansk,sep_2020_07,0.0,522
Luhansk,jul_2021_27,0.213617122646579,523
Luhansk,oct_2020_04,25.1632459825338,524
Luhansk,jul_2022_13,0.0,525
Luhansk,aug_2020_05,0.0,526
Luhansk,apr_2020_19,5.22884461828339,527
Luhansk,oct_2019_12,12.8200894711658,528
Luhansk,jul_2020_20,10.13637171815945,529
Luhansk,jan_2021_16,0.0,530
Luhansk,jun_2022_12,0.0,531
Luhansk,jul_2022_12,1.71854416276006,532
Luhansk,jul_2021_13,0.0,533
Luhansk,nov_2019_16,1.37495257977808,534
Luhansk,apr_2020_13,0.0,535
Luhansk,apr_2020_02,0.0,536
Luhansk,jul_2021_21,21.274470989029595,537
Luhansk,sep_2020_24,0.0,538
Luhansk,apr_2022_19,21.8256528819009,539
Luhansk,oct_2019_04,0.0,540
Luhansk,jun_2019_16,0.0,541
Luhansk,mar_2020_30,12.0732898168261,542
Luhansk,jul_2020_04,0.0,543
Luhansk,may_2020_02,4.70635668999735,544
Luhansk,jul_2022_07,0.0,545
Luhansk,jun_2021_29,17.7857795579052,546
Luhansk,jun_2021_19,9.99665508356746,547
Luhansk,jan_2020_02,0.0,548
Luhansk,jun_2019_02,0.9261375288830205,549
Luhansk,nov_2019_21,0.0,550
Luhansk,jul_2020_26,0.0,551
Luhansk,oct_2020_20,3.7517714475158863,552
Sarny,feb_2022_27,1.7204955190889897,553
Sarny,sep_2020_16,0.0,554
Sarny,jun_2019_05,11.2238643004915,555
Sarny,feb_2022_14,0.0,556
Reni,mar_2022_18,1.70911225458005,557
Reni,jul_2021_28,0.0,558
Reni,feb_2021_26,0.0,559
Reni,feb_2020_08,0.0,560
Reni,aug_2020_01,10.0987406856506,561
Reni,apr_2021_05,22.7861415809559,562
Reni,jun_2019_23,0.0,563
Reni,dec_2019_06,0.0,564
Reni,mar_2022_24,0.0,565
Reni,dec_2020_31,0.0,566
Reni,aug_2020_07,2.3158868105741535,567
Reni,jun_2021_07,0.0,568
Reni,mar_2022_26,0.0,569
Reni,aug_2019_17,0.11333020284498903,570
Kolomyiska,nov_2021_26,0.0,571
Kolomyiska,oct_2021_25,0.0,572
Kolomyiska,feb_2021_21,0.0,573
Kolomyiska,jul_2022_26,0.0,574
Kolomyiska,sep_2019_13,0.0,575
Kolomyiska,sep_2022_05,17.6919974272253,576
Nizhyn,aug_2020_15,33.492233975141595,577
Nizhyn,mar_2019_13,3.8500804689737005,578
Nizhyn,may_2019_30,1.03155219896722,579
Nizhyn,aug_2020_16,20.2310344535148,580
Nizhyn,apr_2020_05,0.0,581
Nizhyn,mar_2022_16,0.0,582
Nizhyn,jun_2019_21,6.247721316566799,583
Nizhyn,jun_2019_24,0.0,584
Nizhyn,sep_2021_13,0.0,585
Melitopol,oct_2019_17,0.0,586
Melitopol,mar_2021_04,9.79063322046949,587
Melitopol,apr_2021_23,0.0,588
Melitopol,jun_2022_02,0.0,589
Melitopol,jul_2022_27,11.8012500884338,590
Melitopol,aug_2022_07,0.0,591
Melitopol,jul_2021_14,0.0,592
Melitopol,mar_2021_07,9.75778203277405,593
Melitopol,mar_2022_24,0.0,594
Melitopol,feb_2019_19,0.0,595
Melitopol,may_2020_10,6.557288555862179,596
Melitopol,jun_2022_01,0.0,597
Melitopol,apr_2020_10,0.0,598
Melitopol,aug_2022_02,4.40519277417998,599
Melitopol,mar_2022_20,0.0,600
Melitopol,mar_2020_13,2.383993111784938,601
Melitopol,may_2020_16,0.0,602
Melitopol,jul_2019_05,0.0,603
Melitopol,jul_2022_31,0.0,604
Melitopol,apr_2022_06,0.0,605
Kozyatyn,may_2021_11,0.0,606
Kozyatyn,feb_2019_21,0.0,607
Chernihiv,feb_2020_25,0.0,608
Chernihiv,aug_2019_19,0.0,609
Chernihiv,mar_2022_18,0.0,610
Chernihiv,apr_2022_28,0.0,611
Chernihiv,mar_2021_30,0.0,612
Chernihiv,jul_2022_22,15.747821636868,613
Chernihiv,aug_2019_07,2.02639034535336,614
Chernihiv,jul_2019_26,23.277711403288897,615
Chernihiv,mar_2022_21,0.0,616
Chernihiv,mar_2020_03,11.4640884702181,617
Chernihiv,sep_2022_04,7.813658418131441,618
Chernihiv,mar_2022_16,0.0,619
Chernihiv,jun_2020_16,1.0804329265913537,620
Chernihiv,mar_2022_19,0.0,621
Chernihiv,mar_2022_20,0.0,622
Chernihiv,sep_2021_15,0.0,623
Chernihiv,mar_2022_10,0.0,624
Chernihiv,apr_2019_03,0.0,625
