cloudCover,offNadirAngle,sunElevation,sunAzimuth,legacyId,city,acquisitionDate,date
"0,0","27.941244,21.096102","60.741066,60.7051","147.07765,146.87465","1050050066DD5700,1050050066DD5800",Khmelnytskyi,"2019-07-01 09:08:16,2019-07-01 09:08:37",jul_2019_01
"0,0","10.966451,14.908634","28.159908,28.187292","171.24132,171.50624","104005003ADC1000,104005003ADC1100",Khmelnytskyi,"2021-10-25 09:24:41,2021-10-25 09:24:58",oct_2021_25
0,11.853443,16.448666,165.36884,103001009FD79500,Khmelnytskyi,2019-12-31 09:12:57,dec_2019_31
0.17587645,10.90916,62.99299,158.87993,1030010093346000,Khmelnytskyi,2019-06-18 09:31:13,jun_2019_18
0,28.940556,28.893463,155.73627,104005002DDCEA00,Khmelnytskyi,2021-02-25 08:59:20,feb_2021_25
0.059006043,25.606882,54.72267,161.63373,10300100D3C7A900,Khmelnytskyi,2022-05-01 09:25:03,may_2022_01
0,29.615286,20.89021,167.68256,104005001EDC2100,Khmelnytskyi,2020-01-25 09:35:07,jan_2020_25
0,6.181036,17.32555,165.62682,10300100A1657300,Khmelnytskyi,2020-01-08 09:18:19,jan_2020_08
0.00011074834,31.897892,31.479849,167.17007,10300100C7A07400,Khmelnytskyi,2021-10-15 09:13:17,oct_2021_15
0.1471711,16.701923,20.062418,172.77449,10300100AE2D6D00,Khmelnytskyi,2020-11-23 09:28:46,nov_2020_23
0,19.068419,24.655737,168.1539,1040010058956C00,Khmelnytskyi,2020-02-07 09:41:11,feb_2020_07
0,27.506924,25.135607,178.70099,104005001BDC6100,Khmelnytskyi,2019-11-05 09:50:52,nov_2019_05
0,21.913486,40.61414,161.34317,105001001C26B300,Khmelnytskyi,2020-03-23 09:21:28,mar_2020_23
0.017254932,27.146116,57.444645,158.57755,10300100D34E9F00,Khmelnytskyi,2022-05-12 09:20:00,may_2022_12
0.04113609,25.887842,49.24713,158.43094,1040050028DC7000,Khmelnytskyi,2020-08-26 09:17:38,aug_2020_26
0,25.81536,28.979506,165.11081,1050050045DD7000,Pervomaisk,2019-02-17 09:17:24,feb_2019_17
0,14.238315,19.12818,171.41913,105005007FDD6100,Pervomaisk,2019-12-07 09:12:16,dec_2019_07
0.11652942,16.737755,22.537016,167.74167,104001005777C900,Pervomaisk,2020-01-24 09:20:43,jan_2020_24
"0,0","22.762287,18.520508","54.992405,54.952007","149.24522,149.07246","1040050036DC0700,1040050036DC0800",Pervomaisk,"2021-08-08 08:50:53,2021-08-08 08:51:09",aug_2021_08
0.0699149,29.158968,23.27193,165.85025,1040010057694A00,Pervomaisk,2020-01-30 09:15:14,jan_2020_30
"0.0008501858,0.00041139656","32.59404,27.500908","54.887295,54.832863","161.59483,161.18712","104001006D80E700,104001006D4EB000",Pervomaisk,"2021-08-16 09:17:43,2021-08-16 09:16:44",aug_2021_16
0,16.807571,29.300846,162.8507,1030050082F94900,Pervomaisk,2019-02-19 09:09:04,feb_2019_19
"0.0046198852,0.0063758325","21.2883,30.752861","59.873535,59.92337","163.31229,163.79431","104001004F7F1000,104001004D0DB900",Pervomaisk,"2019-08-01 09:27:23,2019-08-01 09:28:26",aug_2019_01
0.00031333935,22.491394,29.488983,164.40053,1050050086DD5D00,Pervomaisk,2020-02-19 09:14:42,feb_2020_19
0.020852026,23.024883,47.57341,161.36456,1050050050DD6800,Pervomaisk,2019-04-07 09:08:47,apr_2019_07
"0,0","22.883364,11.304129","51.522327,51.539364","163.3316,163.47179","1040050018DC6200,1040050018DC6100",Lviv,"2019-08-21 09:45:08,2019-08-21 09:44:47",aug_2019_21
0.503,23.1,30.2,275.3,3eeb5b5b-5fe9-454a-83ff-d0b7d3606fbd,Lviv,2022-02-24 09:54:04,feb_2022_24
0.11874152,18.964277,17.975088,171.03214,103001008A40DB00,Lviv,2019-01-08 09:54:04,jan_2019_08
0.025706565,26.957323,52.944614,165.35883,10300100D095E100,Lviv,2022-04-25 09:45:51,apr_2022_25
"0,0","25.658253,15.678065","57.54461,57.236732","161.55249,161.71179","10400100785E2500,1040010078A05B00",Lviv,"2022-05-11 09:39:16,2022-05-11 09:38:56",may_2022_11
0,22.921041,39.482147,163.45639,104005003FDBC900,Lviv,2022-03-21 09:40:43,mar_2022_21
0.19524223,11.746539,56.71776,158.86067,1040050017DC8500,Lviv,2019-08-02 09:42:57,aug_2019_02
0,28.727617,40.1788,153.18355,103005009CF8EF00,Lviv,2020-03-27 09:08:17,mar_2020_27
0,32.76267,25.25842,159.85283,10300100CD179000,Lviv,2022-02-14 09:23:25,b_s1
0.09067959,33.73842,42.006287,166.69733,10300100CF055D00,Lviv,2022-03-26 09:50:44,mar_2022_26
0.00062592805,15.577791,47.35451,162.26479,1040050021DC7200,Lviv,2020-04-10 09:37:45,apr_2020_10
0.13305342,14.093174,45.794174,162.1974,1040050037DCB100,Lviv,2021-09-05 09:33:25,sep_2021_05
0.043327514,17.911623,45.09718,167.48387,1040050019DC1200,Lviv,2019-09-09 09:46:43,sep_2019_09
0,33.565273,59.96086,171.21725,10300100D36C2D00,Lviv,2022-05-19 10:01:31,may_2022_19
0.0002888991,21.506962,46.606483,159.67458,10300100A5673300,Lviv,2020-04-09 09:30:17,apr_2020_09
0,32.76267,25.25842,159.85283,10300100CD179000,Lviv,2022-02-14 09:23:25,feb_2022_14
0,18.398787,38.704517,160.13792,10300500A9F8D100,Lviv,2020-09-22 09:14:29,sep_2020_22
0.0037060943,25.282139,19.553974,168.40213,103001008C858B00,Lviv,2019-01-19 09:48:22,jan_2019_19
0.09997036,27.347683,56.045067,162.76698,10300100D23B8700,Lviv,2022-05-06 09:40:52,may_2022_06
0.07047297,19.844284,30.000076,163.68208,1050050007DD5F01,Lviv,2022-02-25 09:39:54,feb_2022_25
0.11025522,23.195112,59.849957,151.9336,105001002475BC00,Luhansk,2021-05-22 08:20:42,may_2021_22
0.16444278,28.547485,57.618683,159.9754,10500500ACDD4700,Luhansk,2020-08-03 08:43:52,aug_2020_03
0.17767754,24.490217,47.851982,153.96944,105001001C7D9B00,Luhansk,2020-04-12 08:13:20,apr_2020_12
0,15.296803,27.205341,158.23376,10300100B3A95B00,Luhansk,2021-02-17 08:18:06,feb_2021_17
0.041516375,8.682857,59.832775,154.31668,10500100177D3000,Luhansk,2019-07-22 08:35:39,jul_2019_22
0.0002963254,29.806026,46.045834,172.90118,103001009A345A00,Luhansk,2019-09-11 08:59:22,sep_2019_11
0,39.37269,31.878536,174.06374,1040050010DC3D00,Luhansk,2019-02-24 09:14:46,feb_2019_24
0.0768325,21.650927,61.29014,147.42696,10300500A1F92E00,Luhansk,2020-06-07 08:15:46,jun_2020_07
"0.0,0.0034738774","27.484573,16.604717","35.57793,35.579483","167.11299,167.19945","104001004851ED00,1040010049D25000",Luhansk,"2019-03-07 08:51:58,2019-03-07 08:51:34",mar_2019_07
0.09812136,23.859045,28.168106,158.0919,1050050006DD9401,Luhansk,2022-02-20 08:18:23,feb_2022_20
0,25.792107,42.625095,155.19658,10300100AD774300,Luhansk,2020-09-13 08:06:40,sep_2020_13
0.002631254,25.486765,53.442654,157.11076,1050050095DD9C00,Luhansk,2020-04-26 08:24:34,apr_2020_26
0.14693916,28.189102,63.33891,155.92043,10500500E1DD5700,Luhansk,2021-06-30 08:41:39,jun_2021_30
0.009393491,28.784372,61.747414,155.8249,10500500A7DD4A00,Luhansk,2020-07-12 08:39:28,jul_2020_12
"0.0006397071,0.00015257955","7.976262,11.157974","36.856987,36.82398","164.59279,164.8772","1040050039DBEE00,1040050039DBEF00",Luhansk,"2021-10-02 08:23:04,2021-10-02 08:23:20",oct_2021_02
0,23.41943,26.89437,163.2505,10400100734D5800,Luhansk,2022-02-13 08:36:28,feb_2022_13
0.09145944,14.898405,28.589739,161.8583,104005003DDCD200,Luhansk,2022-02-19 08:32:02,feb_2022_19
"0.0029502304,0.0","14.68381,8.882207","17.281183,17.397312","167.22447,167.37901","1030050098F8C000,1030050098F8C200",Luhansk,"2019-12-16 08:24:55,2019-12-16 08:25:20",dec_2019_16
0.00014777943,29.339035,45.8925,160.58849,10300500A8F8E900,Luhansk,2020-09-07 08:26:07,sep_2020_07
0.16652548,6.440589,58.24738,150.96024,10500500E8DD4B00,Luhansk,2021-07-27 08:27:35,jul_2021_27
0.05674303,12.971319,36.31759,168.07132,10300500A9F95200,Luhansk,2020-10-04 08:32:09,oct_2020_04
0,22.300903,57.034748,159.75797,10300500A6F8A000,Luhansk,2020-08-05 08:42:38,aug_2020_05
0.048898894,10.508122,50.813057,156.0498,10300100A6628100,Luhansk,2020-04-19 08:21:18,apr_2020_19
0.070843466,25.382706,33.131336,164.58363,103001009A4D8400,Luhansk,2019-10-12 08:18:05,oct_2019_12
"0.021899512,0.014118082","13.993916,20.163221","60.27135,59.91775","152.53413,153.11604","10300500A4F96600,10500500A8DD9D00",Luhansk,"2020-07-20 08:32:33,2020-07-20 08:32:23",jul_2020_20
0,25.472626,18.649591,161.40437,1050010022079700,Luhansk,2021-01-16 08:17:19,jan_2021_16
0,19.262293,59.829693,145.24516,10500100259F3400,Luhansk,2021-07-13 08:17:35,jul_2021_13
0.0070003085,21.092512,22.43419,170.76474,103001009BB51B00,Luhansk,2019-11-16 08:30:41,nov_2019_16
0,29.655062,50.22725,167.30948,1050050092DD7D00,Luhansk,2020-04-13 08:49:42,apr_2020_13
0,23.903915,45.8989,165.92268,105001001C511600,Luhansk,2020-04-02 08:47:14,apr_2020_02
0.19435163,26.777334,60.547092,157.46828,10300100C1A0B000,Luhansk,2021-07-21 08:43:48,jul_2021_21
0,25.811672,40.494907,170.86742,10500500B6DD4600,Luhansk,2020-09-24 08:46:09,sep_2020_24
0.12109929,9.943005,51.112907,158.31479,10300100D0240A00,Luhansk,2022-04-19 08:26:28,apr_2022_19
0,27.751244,35.861183,162.16264,103001009B84CA00,Luhansk,2019-10-04 08:13:38,oct_2019_04
0,26.557673,64.25448,165.82967,1040050015DC6000,Luhansk,2019-06-16 08:56:46,jun_2019_16
0.018971799,30.526316,44.313774,162.5471,105005008FDD4F00,Luhansk,2020-03-30 08:36:41,mar_2020_30
0,22.480522,61.49651,146.95572,10300500A3F91500,Luhansk,2020-07-04 08:22:30,jul_2020_04
0.06185215,19.36413,55.72122,164.48236,1050050097DD6000,Luhansk,2020-05-02 08:44:00,may_2020_02
0.15378086,18.177076,61.42705,146.1227,104001006B136900,Luhansk,2021-06-29 08:18:22,jun_2021_29
0.066141754,20.525078,63.546387,157.19446,10500500DEDD6200,Luhansk,2021-06-19 08:40:39,jun_2021_19
0,16.38701,17.16397,164.58752,105001001A894D00,Luhansk,2020-01-02 08:22:36,jan_2020_02
"0.01569085,0.009807346","27.56183,21.461985","62.258606,62.326153","156.74281,157.2113","104001004CC5A100,104001004CD1AD00",Luhansk,"2019-06-02 08:35:06,2019-06-02 08:35:19",jun_2019_02
"0,0","16.990837,21.418045","21.627474,21.630356","174.08972,174.22604","103001009E706B00,103001009E810B00",Luhansk,"2019-11-21 08:45:26,2019-11-21 08:45:09",nov_2019_21
0,27.762331,56.92967,144.62305,10300100A9CB3B00,Luhansk,2020-07-26 08:10:28,jul_2020_26
"0.057924382,0.0019390855","24.579021,25.871038","30.824291,31.03544","173.89761,173.37148","104005002ADCA000,104005002ADC9F00",Luhansk,"2020-10-20 08:45:26,2020-10-20 08:45:07",oct_2020_20
0.022685036,27.419039,29.887096,167.86427,10300100CE37C000,Sarny,2022-02-27 09:43:47,feb_2022_27
"0,0","15.975567,18.529806","40.657986,40.765953","168.89163,169.04764","10300500A8F9A300,10300500A8F9A200",Sarny,"2020-09-16 09:34:57,2020-09-16 09:34:36",sep_2020_16
0.09423081,27.204037,59.59779,156.4709,104001004BB04E00,Sarny,2019-06-05 09:21:15,jun_2019_05
0,29.215473,24.365828,162.6212,10300100CE027900,Sarny,2022-02-14 09:22:50,feb_2022_14
0.08749984,28.767845,41.457146,157.186,105005000ADD7B01,Reni,2022-03-18 09:07:36,mar_2022_18
0,27.883644,61.349663,151.40085,104001006CAFB500,Reni,2021-07-28 09:17:29,jul_2021_28
0,25.310528,33.554085,161.0327,10400100664C7B00,Reni,2021-02-26 09:15:51,feb_2021_26
0,20.993046,27.697985,161.35858,1050050085DD3E00,Reni,2020-02-08 09:13:27,feb_2020_08
0.1179774,22.554873,60.63765,155.16946,104001005F462C00,Reni,2020-08-01 09:23:34,aug_2020_01
0.074695446,26.061266,49.83081,162.92787,10300500B1F8B000,Reni,2021-04-05 09:26:11,apr_2021_05
0,28.251228,64.98162,145.62796,1040050015DCB400,Reni,2019-06-23 09:09:15,jun_2019_23
0,26.782259,22.068289,173.9213,103001009ECD2F00,Reni,2019-12-06 09:34:08,dec_2019_06
"0.00077569066,0.0","15.865608,22.562462","44.888462,44.91899","162.5795,162.82314","10300500C8F91100,105005000DDE7C00",Reni,"2022-03-24 09:24:24,2022-03-24 09:25:06",mar_2022_24
0.034280255,32.300568,20.982058,167.85475,1040010064942600,Reni,2020-12-31 09:19:58,dec_2020_31
"0.13668567,0.15439525","9.945182,22.537277","58.10382,58.186573","150.612,151.0509","10300100A9155F00,10300100AABF0700",Reni,"2020-08-07 09:09:42,2020-08-07 09:10:44",aug_2020_07
"0.014781377,0.019752514","23.702599,19.017754","63.750866,63.88073","146.01492,146.68268","10300100C03B9700,10300100BF149300",Reni,"2021-06-07 09:04:04,2021-06-07 09:05:28",jun_2021_07
0.00072155765,21.545778,45.480816,161.24359,104005003FDC1700,Reni,2022-03-26 09:20:45,mar_2022_26
0.006573918,12.819642,56.489925,157.56325,10300100988E2800,Reni,2019-08-17 09:21:10,aug_2019_17
0.0023827495,28.402596,20.203966,171.0456,104001007039B000,Kolomyiska,2021-11-26 09:31:10,nov_2021_26
0,26.531155,29.654795,174.80817,10300100C89C7100,Kolomyiska,2021-10-25 09:46:35,oct_2021_25
0.07917351,30.296011,29.948174,163.77168,1040010067796700,Kolomyiska,2021-02-21 09:36:08,feb_2021_21
0.00046326406,27.695482,44.125214,163.19249,1030050093F8F900,Kolomyiska,2019-09-13 09:27:16,sep_2019_13
0.18873149,25.029766,52.34101,165.83257,10500500AEDD8300,Nizhyn,2020-08-15 09:21:55,aug_2020_15
0.11407253,22.711388,34.510456,160.802,1030050084F8D600,Nizhyn,2019-03-13 08:59:06,mar_2019_13
0.11373436,25.140823,60.17937,170.43286,1030010092C4C500,Nizhyn,2019-05-30 09:29:33,may_2019_30
0.11314047,28.889936,49.32459,149.20273,10300500A6F9A500,Nizhyn,2020-08-16 08:36:39,aug_2020_16
0.00019123589,23.51593,43.76536,159.302,1050050090DD8800,Nizhyn,2020-04-05 08:55:33,apr_2020_05
0.00309211,35.40715,37.31189,171.00601,105054001ADDD500,Nizhyn,2022-03-16 09:31:14,mar_2022_16
0.13496573,15.366294,61.337383,163.17249,10300100947E2700,Nizhyn,2019-06-21 09:19:18,jun_2019_21
"0,0","6.4918213,18.53521","61.42996,61.466053","164.56926,165.09883","104001004D8C6600,104001004E59B700",Nizhyn,"2019-06-24 09:22:56,2019-06-24 09:23:22",jun_2019_24
0.0009778951,25.330906,42.374516,169.91147,10500500F1DD8F00,Nizhyn,2021-09-13 09:18:34,sep_2021_13
"0,0","21.423695,24.574394","33.13194,33.098854","165.74925,165.54156","103001009B50FA00,103001009AB1AF00",Melitopol,"2019-10-17 08:35:36,2019-10-17 08:35:46",oct_2019_17
0.08496852,28.54571,36.12152,166.11021,10300500AFF8F700,Melitopol,2021-03-04 09:05:09,mar_2021_04
"0.00015219109,0.0012857738","26.205456,28.573103","55.19647,55.22705","164.67369,165.16875","10500500D0DD7700,10500500D0DD7800",Melitopol,"2021-04-23 09:01:20,2021-04-23 09:01:39",apr_2021_23
0.00037105137,22.44789,63.010284,154.00797,104001006C0A4800,Melitopol,2021-07-14 08:55:16,jul_2021_14
0.12123738,3.226993,36.292564,159.99075,10500500C8DD7C00,Melitopol,2021-03-07 08:44:33,mar_2021_07
0,28.77248,43.202396,160.60213,104005003FDBEC00,Melitopol,2022-03-24 08:48:53,mar_2022_24
0,23.88701,31.245846,167.83047,1030050082F94800,Melitopol,2019-02-19 09:09:55,feb_2019_19
0.096705616,23.290905,58.72651,152.46248,1050050099DD4D00,Melitopol,2020-05-10 08:36:55,may_2020_10
0,4.9631214,49.51334,157.18738,1050050091DD9500,Melitopol,2020-04-10 08:40:32,apr_2020_10
0,34.32353,41.11697,158.14665,105005000BDD4E01,Melitopol,2022-03-20 08:40:47,mar_2022_20
"0.022019813,0.017231548","16.314505,24.081844","39.3813,39.402542","163.28796,163.41927","1040050020DBE900,1040050020DBE800",Melitopol,"2020-03-13 08:56:29,2020-03-13 08:56:14",mar_2020_13
0,29.57426,59.178314,146.9793,10300500A0F8B900,Melitopol,2020-05-16 08:26:31,may_2020_16
0,20.780771,64.95037,159.07788,10300100949B0C00,Melitopol,2019-07-05 09:05:14,jul_2019_05
0.0031080216,17.150192,48.49457,161.85966,1040010075B0C200,Melitopol,2022-04-06 08:53:18,apr_2022_06
0.00035620824,22.529057,56.07205,152.89627,10300100BE131200,Kozyatyn,2021-05-11 08:59:04,may_2021_11
0.03062049,19.344156,29.324348,167.62912,103001008D452600,Kozyatyn,2019-02-21 09:35:09,feb_2019_21
0,29.042326,28.814417,168.25914,104005001FDC3300,Chernihiv,2020-02-25 09:26:33,feb_2020_25
0,10.961353,50.449627,162.63907,1040050018DC3F00,Chernihiv,2019-08-19 09:13:07,aug_2019_19
"0,0","29.45829,34.50266","35.72598,35.752594","158.3212,158.52432","1040010075A1F000,10400100754F6400",Chernihiv,"2022-03-18 08:53:31,2022-03-18 08:53:16",mar_2022_18
0,27.507812,52.691307,172.47081,10300100D2079B00,Chernihiv,2022-04-28 09:33:39,apr_2022_28
"0,0","25.140877,20.392366","41.75555,41.772854","165.37637,165.71455","104005002FDC4C00,104005002FDC4D00",Chernihiv,"2021-03-30 09:15:51,2021-03-30 09:16:08",mar_2021_30
0.10057404,3.8322766,54.340397,164.27234,1040050017DCC300,Chernihiv,2019-08-07 09:22:15,aug_2019_07
0.19253023,22.938347,57.63072,167.0457,1040050017DC1C00,Chernihiv,2019-07-26 09:31:39,jul_2019_26
"0,0","29.451044,30.290745","38.614056,38.59008","170.91078,170.58151","10300100CFC01F00,10300100D0045A00",Chernihiv,"2022-03-21 09:33:22,2022-03-21 09:33:33",mar_2022_21
0.09765031,29.598675,31.744688,170.87915,104005001FDC6D00,Chernihiv,2020-03-03 09:35:53,mar_2020_03
0.00019766454,11.432085,36.041107,165.73328,10300100CE8B4300,Chernihiv,2022-03-16 09:17:02,mar_2022_16
"0.015595987,0.023602964","24.359657,21.031996","59.817722,59.85493","152.16377,152.36946","1040050024DCE400,1040050024DCE300",Chernihiv,"2020-06-16 08:56:47,2020-06-16 08:56:28",jun_2020_16
"0.00090566673,0.0","13.291176,8.486846","36.7945,36.822487","162.49873,162.71193","10300100D0766D00,10300100D08E7900",Chernihiv,"2022-03-19 09:07:17,2022-03-19 09:07:07",mar_2022_19
"0.00048775907,0.00019481897","28.301567,27.740908","37.90848,37.936558","167.8814,168.09363","1040010075278F00,104001007385F000",Chernihiv,"2022-03-20 09:24:38,2022-03-20 09:24:25",mar_2022_20
0.004509491,15.047367,41.131733,169.70956,10300500BEF93E00,Chernihiv,2021-09-15 09:19:06,sep_2021_15
0,31.916035,34.293262,171.60922,10300100CF739900,Chernihiv,2022-03-10 09:37:31,mar_2022_10
0.0016790853,15.644279,43.267494,166.72768,1040050011DCE000,Chernihiv,2019-04-03 09:19:44,apr_2019_03
"0,0","32.678967,15.087163","29.31022,29.365305","162.29922,162.6362","10300100CE6AD600,10300100CE4B3100",Chernihiv,"2022-02-28 09:05:03,2022-02-28 09:06:50",feb_2022_28
"0,0","22.734207,25.392727","37.412548,37.46549","158.89662,159.15018","10300100D061CD00,10300100D0A65100",Chernihiv,"2022-03-22 08:55:53,2022-03-22 08:55:43",mar_2022_22
0,27.303535,44.544796,170.4917,10500500B2DD7E00,Chernihiv,2020-09-06 09:26:08,sep_2020_06
"0.025043914,0.06270647","17.926737,12.197114","61.255627,61.283443","162.41331,162.65115","103001009337D000,103001009348D400",Chernihiv,"2019-06-21 09:20:13,2019-06-21 09:19:54",jun_2019_21
0,30.421486,42.17089,163.83527,104001007693C000,Ternopil,2022-03-27 09:35:18,mar_2022_27
0,6.969695,34.660362,167.56673,1040050039DC4C00,Ternopil,2021-10-06 09:24:24,oct_2021_06
0.076434664,11.685884,61.678673,152.18198,103005008DF93500,Ternopil,2019-06-29 09:25:28,jun_2019_29
0.08692132,25.501066,60.515358,145.0966,1050050063DD8800,Ternopil,2019-06-20 09:07:47,jun_2019_20
0,14.474834,29.209757,170.84355,104005001ADCE200,Ternopil,2019-10-22 09:29:45,oct_2019_22
0.19719464,14.856161,54.246876,159.07758,10300100D2A2A400,Ternopil,2022-05-01 09:24:37,may_2022_01
0,39.76532,40.938133,170.19644,10400100752A8800,Ternopil,2022-03-22 09:54:55,mar_2022_22
0.09512941,25.263184,24.8977,177.16057,104005001BDC6000,Ternopil,2019-11-05 09:50:33,nov_2019_05
0,5.484774,19.503403,168.26126,104001004785C000,Ternopil,2019-01-19 09:41:14,jan_2019_19
0,1.042598,40.197968,165.63994,1040050029DCB200,Ternopil,2020-09-21 09:26:44,sep_2020_21
0.03980573,25.324753,22.270544,161.25134,104001007134A800,Ternopil,2022-02-03 09:19:05,feb_2022_03
0.16337986,29.39506,62.26927,158.86961,103005008DF9B500,Ternopil,2019-07-04 09:40:21,jul_2019_04
"0,0","15.768841,13.16998","56.8855,57.582417","151.5659,155.91928","1030010096856000,105005006ADD9300",Ternopil,"2019-07-29 09:20:13,2019-07-29 09:30:14",jul_2019_29
"0.011620566,0.10757728","17.431728,27.119638","43.195553,43.244526","163.40428,163.8788","10300100A4B85100,10300100A28DBF00",Ternopil,"2020-03-29 09:34:08,2020-03-29 09:35:31",mar_2020_29
"0,0","23.94592,22.359459","16.751455,16.733587","170.81859,170.67339","1040010072AA6100,1040010071A62200",Poltava,"2021-12-26 09:04:01,2021-12-26 09:04:11",dec_2021_26
"0.0,0.00019626658","19.04155,21.853083","28.935953,28.977352","164.80817,165.08308","104005003DDCDD00,104005003DDCDE00",Poltava,"2022-02-21 09:01:43,2022-02-21 09:02:00",feb_2022_21
0,25.205164,32.090214,177.18056,1040010052448000,Poltava,2019-10-15 09:18:21,oct_2019_15
"0.0,6.281061e-05","22.672215,23.442665","20.274384,20.277918","175.87732,176.02432","1030050097F8CA00,1030050097F8C900",Poltava,"2019-11-23 09:11:53,2019-11-23 09:11:30",nov_2019_23
0,26.19156,26.463213,156.92644,103005009AF89800,Poltava,2020-02-19 08:31:44,feb_2020_19
0,16.210358,27.424007,160.06055,10300100B4C8E300,Poltava,2021-02-19 08:43:24,feb_2021_19
"0.07566809,0.1366674","14.848995,20.22046","34.56112,34.539673","173.47186,173.22285","104005001ADC8800,104005001ADC8700",Poltava,"2019-10-08 09:07:37,2019-10-08 09:07:26",oct_2019_08
0,6.461966,29.99675,172.15794,1040010053756D00,Poltava,2019-10-20 08:58:48,oct_2019_20
0.044065624,18.652634,60.90772,147.08614,10300100C07E8200,Poltava,2021-06-24 08:37:58,jun_2021_24
0.030868527,19.930906,48.708145,159.67305,103001008EC51B00,Hremiach,2019-04-23 08:50:42,apr_2019_23
0,29.658287,56.473183,160.54909,103001008F2D3D00,Hremiach,2019-05-20 08:58:52,may_2019_20
0.19103721,31.497215,53.101013,171.76144,1030010090AAE700,Hremiach,2019-05-03 09:23:53,may_2019_03
0,19.922178,48.46272,166.6463,10500500B0DD4C00,Hremiach,2020-08-23 09:14:05,aug_2020_23
0.0074993,28.16413,62.062145,144.85756,103005008CF93D00,Solotvino,2019-06-13 09:15:19,jun_2019_13
0.15158758,24.394657,63.503002,154.33237,10300100C054E800,Solotvino,2021-06-17 09:36:39,jun_2021_17
0.074901916,38.529835,36.97707,166.66637,104005003EDC7800,Solotvino,2022-03-09 09:52:40,mar_2022_09
0,9.354484,50.038033,157.02943,1050050012DE8000,Solotvino,2022-04-15 09:25:35,apr_2022_15
0.11087776,17.242704,63.137043,149.85638,1030010093434A00,Solotvino,2019-06-10 09:26:40,jun_2019_10
0.030395504,29.666521,63.17494,149.37985,1040050033DC8700,Solotvino,2021-06-21 09:28:19,jun_2021_21
0.07623487,42.046936,34.987057,151.00632,104005003EDC9600,Solotvino,2022-03-12 09:00:32,mar_2022_12
0.11964293,27.8888,63.59048,152.46248,10500500E0DD5F00,Solotvino,2021-06-26 09:34:57,jun_2021_26
0,5.8589582,37.230427,160.56152,105005000ADD8301,Kyiv,2022-03-18 09:05:18,mar_2022_18
0,2.9049916,32.01736,168.16986,1040050039DC8100,Kyiv,2021-10-11 09:03:37,oct_2021_11
"0,0","24.039345,20.144972","16.065035,16.06735","171.7965,171.84496","10300100CB15C400,10300100CB20EC00",Kyiv,"2021-12-27 09:24:30,2021-12-27 09:25:19",b_s1_Dec_cancelled_due_toclouds
0.081932954,31.118847,26.832602,159.96567,10300100CEC32600,Kyiv,2022-02-20 09:00:02,feb_2022_20
"0.0017180402,0.007091345,0.0","21.536743,29.355785,14.776341","38.50861,38.351765,38.1473","161.03804,161.2105,161.20842","1040050020DC4500,1040050020DC4400,1040050020DC4600",Kyiv,"2020-03-20 09:05:55,2020-03-20 09:05:32,2020-03-20 09:06:14",mar_2020_20
"0.04558451,0.07063065,0.00013362453","15.935893,14.681522,24.19533","41.92938,41.846474,42.159794","158.22772,158.15823,157.95355","104005003FDC4E00,104005003FDC4F00,104005003FDC4D00",Kyiv,"2022-03-31 08:57:59,2022-03-31 08:58:13,2022-03-31 08:57:44",mar_2022_31
0.14581601,34.72329,34.6964,156.3417,10300100D003AC00,Kyiv,2022-03-14 08:50:16,mar_2022_14
"0,0","21.075893,19.706308","36.16491,36.1141","162.85959,162.54771","10300500A9F90E00,10300500A9F90B00",Kyiv,"2020-09-28 08:53:56,2020-09-28 08:52:54",sep_2020_28
0.0017111026,25.446735,32.019695,172.51302,104001006E54C000,Kyiv,2021-10-12 09:19:24,oct_2021_12
0,28.04013,39.487324,169.12193,10300100CF811200,Kyiv,2022-03-21 09:32:46,mar_2022_21
0,28.693262,32.72462,170.04213,104005001FDC6F00,Kyiv,2020-03-03 09:36:27,mar_2020_03
0.09091488,3.151611,15.886833,168.41917,10300100A1993C00,Kyiv,2019-12-31 09:12:23,dec_2019_31
0,34.50459,48.96836,167.1835,1050050012DE8300,Kyiv,2022-04-15 09:23:48,apr_2022_15
0,20.568525,49.19581,160.86002,1040010050935300,Kyiv,2019-08-25 09:09:19,aug_2019_25
0,22.369043,28.821856,167.26555,10300100CEB15200,Kyiv,2022-02-22 09:26:55,feb_2022_22
"0.0075321416,0.002303286","27.054575,26.716017","25.429989,25.322495","175.54668,174.05643","10300100C81C3900,1040010071296300",Kyiv,"2021-10-31 09:25:04,2021-10-31 09:19:53",oct_2021_31
0.37,36.8,33.4,198.5,b4004724-7e1d-439f-a893-b2be182e1c47,Kyiv,2022-03-08 09:13:32,mar_2022_08
"0.0075321416,0.002303286,0.0017111026,0.0","27.054575,26.716017,25.446735,2.9049916","25.429989,25.322495,32.019695,32.01736","175.54668,174.05643,172.51302,168.16986","10300100C81C3900,1040010071296300,104001006E54C000,1040050039DC8100",Kyiv,"2021-10-31 09:25:04,2021-10-31 09:19:53,2021-10-12 09:19:24,2021-10-11 09:03:37",b_s1
0.13126731,27.960716,19.697311,157.75261,10300100B4461000,Kyiv,2021-01-31 08:44:13,jan_2021_31
0.009444828,37.087574,37.58948,160.85391,10300100D0B1F400,Kyiv,2022-03-19 09:05:40,mar_2022_19
