"Image","legacyId","City","Oblast","Raion","Date","acquisitionDate","DateTime","Year","Month","Day","Hour","WeekDay","AOI_area_sqkm","AOI_area_covered_sqkm","AOI_area_covered_perc","Perc_area_covered_by_feature","N_features_in_img","Selection_reason","Image_resolution","cloudCover","offNadirAngle","sunElevation","sunAzimuth","Npop_aoi","Npop_img","Proportion","Pop_threshold","Ncars"
"Lutsk_sep_2020_22","10300500A9F8D000","Lutsk","Volyn","Lutska","sep_2020_22","2020-09-22 09:14:18",2020-09-22 09:14:18,2020,9,22,9,"Tuesday",189.5204445,86.7894619,0.457942478,"0.458",1,"Urban area 1",0.4,0.00029018638,13.448838,38.105328,161.9584,284727.6875,155147.53125,0.544897943056556,"Above",3352
"Lutsk_sep_2022_05","10300100D8C5CB00","Lutsk","Volyn","Lutska","sep_2022_05","2022-09-05 09:44:35",2022-09-05 09:44:35,2022,9,5,9,"Monday",189.5204445,185.2938642,0.977698552,"0.978",1,"Urban area 1",0.5,0.054186497,27.556047,45.661774,168.3261,284727.6875,284929.84375,1.00070999856661,"Above",5566
"Lviv_aug_2019_21","1040050018DC6200,1040050018DC6100","Lviv","Lviv","Lvivska","aug_2019_21","2019-08-21 09:45:08,2019-08-21 09:44:47",2019-08-21 09:45:08,2019,8,21,9,"Wednesday",204.7955713,203.8856177,0.995556771,"0.843,0.153",2,"War news / Urban area 1",0.3,0,21.1046260933735,51.5249441295181,163.353135210843,840347.6875,851555.5,1.0133371135147,"Above",34095
"Lviv_aug_2022_25","10300100D9A0E400,10300100D88CA900","Lviv","Lviv","Lvivska","aug_2022_25","2022-08-25 09:50:59,2022-08-25 09:51:10",2022-08-25 09:50:59,2022,8,25,9,"Thursday",204.7955713,193.4725612,0.944710669,"0.945,0.000",2,"War news / Urban area 1",0.5,0.0023669708,18.498533,50.396114,166.46512,840347.6875,836779.75,0.995754212746614,"Above",13952
"Lviv_feb_2022_14","10300100CD179000","Lviv","Lviv","Lvivska","feb_2022_14","2022-02-14 09:23:25",2022-02-14 09:23:25,2022,2,14,9,"Monday",204.7955713,203.6371576,0.994343561,"0.994",1,"War news / Urban area 1",0.5,0,32.76267,25.25842,159.85283,840347.6875,851141.375,1.0128443115398,"Above",1486
"Lviv_feb_2022_25","1050050007DD5F01","Lviv","Lviv","Lvivska","feb_2022_25","2022-02-25 09:39:54",2022-02-25 09:39:54,2022,2,25,9,"Friday",204.7955713,201.1777838,0.98233464,"0.982",1,"War news / Urban area 1",0.4,0.07047297,19.844284,30.000076,163.68208,840347.6875,842810.8125,1.00293107845317,"Above",3234
"Lviv_jun_2022_30","1040010079B56400","Lviv","Lviv","Lvivska","jun_2022_30","2022-06-30 09:42:25",2022-06-30 09:42:25,2022,6,30,9,"Thursday",204.7955713,154.0261803,0.752097222,"0.752",1,"War news / Urban area 1",0.48,0.017736759,37.90999,62.09489,157.24702,840347.6875,795065.9375,0.946115458311415,"Above",6187
"Lviv_mar_2020_27","103005009CF8EF00","Lviv","Lviv","Lvivska","mar_2020_27","2020-03-27 09:08:17",2020-03-27 09:08:17,2020,3,27,9,"Friday",204.7955713,204.6399852,0.999240286,"0.999",1,"War news / Urban area 1",0.5,0,28.727617,40.1788,153.18355,840347.6875,852914.5625,1.01495437565537,"Above",3186
"Lviv_mar_2022_21","104005003FDBC900","Lviv","Lviv","Lvivska","mar_2022_21","2022-03-21 09:40:43",2022-03-21 09:40:43,2022,3,21,9,"Monday",204.7955713,102.140735,0.498744843,"0.499",1,"War news / Urban area 1",0.3,0,22.921041,39.482147,163.45639,840347.6875,456657.34375,0.543414768128341,"Above",18097
"Lviv_may_2022_06","10300100D23B8700","Lviv","Lviv","Lvivska","may_2022_06","2022-05-06 09:40:52",2022-05-06 09:40:52,2022,5,6,9,"Friday",204.7955713,129.0220477,0.630004091,"0.63",1,"War news / Urban area 1",0.5,0.09997036,27.347683,56.045067,162.76698,840347.6875,583191.1875,0.693987972091611,"Above",3819
"Lviv_may_2022_11","10400100785E2500,1040010078A05B00","Lviv","Lviv","Lvivska","may_2022_11","2022-05-11 09:39:16,2022-05-11 09:38:56",2022-05-11 09:39:16,2022,5,11,9,"Wednesday",204.7955713,201.4255209,0.98354432,"0.756,0.228",2,"War news / Urban area 1",0.3,0,23.3457704146341,57.4732724146342,161.58940097561,840347.6875,844951,1.00547786656461,"Above",50223
"Lviv_may_2022_19","10300100D36C2D00","Lviv","Lviv","Lvivska","may_2022_19","2022-05-19 10:01:31",2022-05-19 10:01:31,2022,5,19,10,"Thursday",204.7955713,189.5120442,0.925371789,"0.925",1,"War news / Urban area 1",0.5,0,33.565273,59.96086,171.21725,840347.6875,828414.0625,0.985799181484628,"Above",7470
"Lviv_sep_2020_22","10300500A9F8D100","Lviv","Lviv","Lvivska","sep_2020_22","2020-09-22 09:14:29",2020-09-22 09:14:29,2020,9,22,9,"Tuesday",204.7955713,112.3545572,0.5486181,"0.549",1,"War news / Urban area 1",0.5,0,18.398787,38.704517,160.13792,840347.6875,472651.78125,0.562447887083642,"Above",7141
"Mamalyha_apr_2022_06","105005000FDEDC00","Mamalyha","Chernivtsi","Novoselitskyi","apr_2022_06","2022-04-06 08:58:42",2022-04-06 08:58:42,2022,4,6,8,"Wednesday",64.25886091,64.25886091,1,"1",1,"Border checkpoints",0.5,0.06221001,31.655766,45.31026,152.02362,13508.453125,13591.529296875,1.00614993967897,"Above",12
"Mamalyha_aug_2020_26","10500500B0DD8C00,10500500B0DD8B00","Mamalyha","Chernivtsi","Novoselitskyi","aug_2020_26","2020-08-26 09:25:07,2020-08-26 09:24:42",2020-08-26 09:25:07,2020,8,26,9,"Wednesday",64.25886091,64.25886405,1.000000049,"0.817,0.183",2,"Border checkpoints",0.4,0.006749646279,9.0619519521,50.752712202,160.11817523,13508.453125,13591.529296875,1.00614993967897,"Above",83
"Mamalyha_feb_2019_16","103001008B67B600,103001008CB5DF00","Mamalyha","Chernivtsi","Novoselitskyi","feb_2019_16","2019-02-16 09:20:48,2019-02-16 09:20:31",2019-02-16 09:20:48,2019,2,16,9,"Saturday",64.25886091,64.25886648,1.000000087,"0.833,0.167",2,"Border checkpoints",0.5,0.004433121042,25.635990677,27.513592236,161.43741099,13508.453125,13591.529296875,1.00614993967897,"Above",20
"Mamalyha_jun_2020_29","10500500A4DD5300","Mamalyha","Chernivtsi","Novoselitskyi","jun_2020_29","2020-06-29 09:04:54",2020-06-29 09:04:54,2020,6,29,9,"Monday",64.25886091,64.25886091,1,"1",1,"Border checkpoints",0.4,0.1162323,21.917656,61.275063,143.46834,13508.453125,13591.529296875,1.00614993967897,"Above",52
"Mariupol_apr_2022_03","105005000FDE9700","Mariupol","Donetsk","Mariupolska","apr_2022_03","2022-04-03 08:50:06",2022-04-03 08:50:06,2022,4,3,8,"Sunday",228.1094646,224.2099385,0.982905023,"0.983",1,"War news / Urban area 2",0.5,0.055780374,32.294647,47.34008,164.08498,397464.0625,394756.65625,0.993188299256615,"Above",197
"Mariupol_apr_2022_11","10300100D05E8C00","Mariupol","Donetsk","Mariupolska","apr_2022_11","2022-04-11 08:20:46",2022-04-11 08:20:46,2022,4,11,8,"Monday",228.1094646,146.8205886,0.643640933,"0.644",1,"War news / Urban area 2",0.5,0,26.036198,48.58506,153.23654,397464.0625,237422.1875,0.597342527036642,"Above",57
"Mariupol_aug_2019_08","105005006CDD8200","Mariupol","Donetsk","Mariupolska","aug_2019_08","2019-08-08 08:55:47",2019-08-08 08:55:47,2019,8,8,8,"Thursday",228.1094646,207.9165921,0.91147727,"0.911",1,"War news / Urban area 2",0.5,0,29.135788,58.17927,161.79523,397464.0625,397367.78125,0.99975776111834,"Above",3662
"Mariupol_aug_2019_12","1030050090F95E00,1030050090F96000","Mariupol","Donetsk","Mariupolska","aug_2019_12","2019-08-12 09:05:19,2019-08-12 09:05:31",2019-08-12 09:05:19,2019,8,12,9,"Monday",228.1094646,228.1097848,1.000001404,"0.871,0.129",2,"War news / Urban area 2",0.5,0.14650931651,31.586125834,57.665138942,166.5305763,397464.0625,400136.28125,1.00672317072691,"Above",286
"Mariupol_aug_2022_06","10300100D8463100","Mariupol","Donetsk","Mariupolska","aug_2022_06","2022-08-06 08:11:25",2022-08-06 08:11:25,2022,8,6,8,"Saturday",228.1094646,212.6288016,0.932134938,"0.932",1,"War news / Urban area 2",0.5,0.0056059486,32.578884,55.084904,143.01573,397464.0625,391049.34375,0.983860883649072,"Above",228
"Mariupol_feb_2021_13","10500500C4DD8F00","Mariupol","Donetsk","Mariupolska","feb_2021_13","2021-02-13 08:39:40",2021-02-13 08:39:40,2021,2,13,8,"Saturday",228.1094646,198.287514,0.869264738,"0.869",1,"War news / Urban area 2",0.4,0.192865,21.009464,28.256561,162.18471,397464.0625,335355.59375,0.843738152427303,"Above",2610
"Mariupol_jul_2020_05","1040050025DCDB00","Mariupol","Donetsk","Mariupolska","jul_2020_05","2020-07-05 08:56:58",2020-07-05 08:56:58,2020,7,5,8,"Sunday",228.1094646,139.1471843,0.610001801,"0.61",1,"War news / Urban area 2",0.4,0,29.49966,64.691696,159.4095,397464.0625,272013.5625,0.68437272237663,"Above",5516
"Mariupol_jul_2022_31","10300100D79BFC00,10300100D7CD2600","Mariupol","Donetsk","Mariupolska","jul_2022_31","2022-07-31 08:33:15,2022-07-31 08:32:28",2022-07-31 08:33:15,2022,7,31,8,"Sunday",228.1094646,164.0238877,0.719057791,"0.584,0.135",2,"War news / Urban area 2",0.5,0.00047688314394993,24.5763444158554,58.3562402086231,150.636133031989,397464.0625,288856.03125,0.726747543999654,"Above",89
"Mariupol_jun_2019_16","1040050015DC6100,1040050015DC6400","Mariupol","Donetsk","Mariupolska","jun_2019_16","2019-06-16 08:57:09,2019-06-16 08:58:02",2019-06-16 08:57:09,2019,6,16,8,"Sunday",228.1094646,228.1087152,0.999996715,"0.573,0.427",2,"War news / Urban area 2",0.3,0,21.150292183,65.497454332,161.611656,397464.0625,400136.28125,1.00672317072691,"Above",4567
"Mariupol_jun_2019_21","104001004D56FF00,104001004E156E00","Mariupol","Donetsk","Mariupolska","jun_2019_21","2019-06-21 08:37:48,2019-06-21 08:38:08",2019-06-21 08:37:48,2019,6,21,8,"Friday",228.1094646,228.1095836,1.000000522,"0.697,0.303",2,"War news / Urban area 2",0.3,0.0069126031535,22.408644521,64.165283192,150.7768293,397464.0625,400136.28125,1.00672317072691,"Above",8641
"Mariupol_jun_2020_07","10300500A1F93100","Mariupol","Donetsk","Mariupolska","jun_2020_07","2020-06-07 08:16:15",2020-06-07 08:16:15,2020,6,7,8,"Sunday",228.1094646,101.9005103,0.44671759,"0.447",1,"War news / Urban area 2",0.5,0,25.176998,61.859394,142.90137,397464.0625,205721.1875,0.517584372801,"Above",461
"Mariupol_jun_2021_21","10300500B7F89E00","Mariupol","Donetsk","Mariupolska","jun_2021_21","2021-06-21 08:48:30",2021-06-21 08:48:30,2021,6,21,8,"Monday",228.1094646,195.9232483,0.858900128,"0.859",1,"War news / Urban area 2",0.5,0,18.122562,64.95148,156.19861,397464.0625,357891.09375,0.900436360205522,"Above",1815
"Mariupol_mar_2022_12","10300100CF533F00","Mariupol","Donetsk","Mariupolska","mar_2022_12","2022-03-12 08:26:04",2022-03-12 08:26:04,2022,3,12,8,"Saturday",228.1094646,187.7971575,0.823276482,"0.823",1,"War news / Urban area 2",0.5,0.038210403,16.671438,37.242447,156.75772,397464.0625,345985.375,0.870482158371236,"Above",15
"Mariupol_mar_2022_14","10300100CF380B00,10300100CF491A00,cef1dbec-a1c3-4a4e-8d35-aef03cd5f1a0","Mariupol","Donetsk","Mariupolska","mar_2022_14","2022-03-14 08:53:01,2022-03-14 08:52:35,2022-03-14 08:21:03",2022-03-14 08:53:01,2022,3,14,8,"Monday",228.1094646,214.513003,0.940395013,"0.905,0.004,0.032",3,"War news / Urban area 2",0.5,0.102265228299681,32.6199452816153,39.4745921466525,162.545864718385,397464.0625,391276.53125,0.984432476206575,"Above",130
"Mariupol_mar_2022_19","1040540016FB9600,1040540016FB9500","Mariupol","Donetsk","Mariupolska","mar_2022_19","2022-03-19 09:09:56,2022-03-19 09:09:40",2022-03-19 09:09:56,2022,3,19,9,"Saturday",228.1094646,228.0828,0.999883106,"0.770,0.230",2,"War news / Urban area 2",0.5,0.002409519035,44.93577163,41.91504722,170.7636305,397464.0625,400136.28125,1.00672317072691,"Above",65
"Mariupol_mar_2022_22","1040540016FB9900,1dd0cab2-ab5b-4951-8ecd-ea9f62a7769d","Mariupol","Donetsk","Mariupolska","mar_2022_22","2022-03-22 08:18:10,2022-03-22 08:18:21",2022-03-22 08:18:10,2022,3,22,8,"Tuesday",228.1094646,169.8029054,0.744392196,"0.741,0.003",2,"War news / Urban area 2",0.5,0.000280920490080645,39.7828855645161,40.4177973790323,153.253475927419,397464.0625,317089.4375,0.797781403192899,"Above",283
"Mariupol_mar_2022_23","105054001BDDCF00,7eb3ebae-dbb5-47bb-a2bd-65f181aabfba","Mariupol","Donetsk","Mariupolska","mar_2022_23","2022-03-23 08:47:24,2022-03-23 08:47:27",2022-03-23 08:47:24,2022,3,23,8,"Wednesday",228.1094646,152.8477055,0.670062971,"0.669,0.001",2,"War news / Urban area 2",0.5,0,36.4426419223881,42.9366292477612,163.203319328358,397464.0625,267485.34375,0.672979947086411,"Above",294
"Mariupol_mar_2022_29","10400100752B7600,10400100766A4800","Mariupol","Donetsk","Mariupolska","mar_2022_29","2022-03-29 08:29:28,2022-03-29 08:29:10",2022-03-29 08:29:28,2022,3,29,8,"Tuesday",228.1094646,228.0203625,0.999609389,"0.783,0.217",2,"War news / Urban area 2",0.3,0.002583523663,25.225786941,44.2712861,156.9710054,397464.0625,399943.75,1.00623877158705,"Above",1563
"Mariupol_mar_2022_30","1030540018DF3100,1030540018DF3200","Mariupol","Donetsk","Mariupolska","mar_2022_30","2022-03-30 09:03:06,2022-03-30 09:03:21",2022-03-30 09:03:06,2022,3,30,9,"Wednesday",228.1094646,228.1094701,1.000000024,"0.953,0.047",2,"War news / Urban area 2",0.5,0.20122832916,31.126172923,46.00768448,168.47883331,397464.0625,400136.28125,1.00672317072691,"Above",143
"Mariupol_may_2020_05","103005009FF90500,103005009FF90400","Mariupol","Donetsk","Mariupolska","may_2020_05","2020-05-05 08:32:57,2020-05-05 08:32:45",2020-05-05 08:32:57,2020,5,5,8,"Tuesday",228.1094646,228.1097613,1.000001301,"0.621,0.379",2,"War news / Urban area 2",0.5,0.06428287833,14.420598838,57.521292141,155.53486571,397464.0625,400136.28125,1.00672317072691,"Above",1706
"Mariupol_may_2022_08","105001002BA01000","Mariupol","Donetsk","Mariupolska","may_2022_08","2022-05-08 08:23:30",2022-05-08 08:23:30,2022,5,8,8,"Sunday",228.1094646,207.449292,0.909428692,"0.909",1,"War news / Urban area 2",0.5,0,28.974289,57.50818,151.18736,397464.0625,360278.96875,0.906444136065761,"Above",164
"Mariupol_may_2022_12","10400100751A5000","Mariupol","Donetsk","Mariupolska","may_2022_12","2022-05-12 08:18:04",2022-05-12 08:18:04,2022,5,12,8,"Thursday",228.1094646,112.2080137,0.491904244,"0.492",1,"War news / Urban area 2",0.3,0,26.465265,58.02603,148.21501,397464.0625,215634.875,0.542526722148622,"Above",1031
"Mariupol_sep_2019_25","104001005192E400","Mariupol","Donetsk","Mariupolska","sep_2019_25","2019-09-25 09:02:45",2019-09-25 09:02:45,2019,9,25,9,"Wednesday",228.1094646,141.7394599,0.621365975,"0.621",1,"War news / Urban area 2",0.4,0.0023530552,29.718294,41.7111,173.59578,397464.0625,226201.03125,0.56911065072707,"Above",2774
"Melitopol_apr_2020_10","1050050091DD9500","Melitopol","Zaporizhzhya","Melitopolska","apr_2020_10","2020-04-10 08:40:32",2020-04-10 08:40:32,2020,4,10,8,"Friday",273.7874768,204.6741536,0.747565798,"0.748",1,"Urban area 2",0.4,0,4.9631214,49.51334,157.18738,177187.3125,171706.515625,0.969067780318639,"Above",3396
"Melitopol_apr_2021_23","10500500D0DD7700,10500500D0DD7800","Melitopol","Zaporizhzhya","Melitopolska","apr_2021_23","2021-04-23 09:01:20,2021-04-23 09:01:39",2021-04-23 09:01:20,2021,4,23,9,"Friday",273.7874768,268.7793952,0.981708142,"0.940,0.042",2,"Urban area 2",0.5,0.00020067426089613,26.3067199246436,55.1977779022403,164.694863645621,177187.3125,176973.71875,0.998794531352238,"Above",2724
"Melitopol_aug_2022_02","10300100D8A1D900","Melitopol","Zaporizhzhya","Melitopolska","aug_2022_02","2022-08-02 08:58:18",2022-08-02 08:58:18,2022,8,2,8,"Tuesday",273.7874768,97.03639911,0.354422343,"0.354",1,"Urban area 2",0.5,0.033399902,17.236246,59.458775,157.63446,177187.3125,143684.140625,0.810916642945301,"Above",1121
"Melitopol_feb_2019_19","1030050082F94800","Melitopol","Zaporizhzhya","Melitopolska","feb_2019_19","2019-02-19 09:09:55",2019-02-19 09:09:55,2019,2,19,9,"Tuesday",273.7874768,235.8909607,0.861584187,"0.862",1,"Urban area 2",0.5,0,23.88701,31.245846,167.83047,177187.3125,176114.53125,0.99394549623862,"Above",1071
"Melitopol_jul_2019_05","10300100949B0C00","Melitopol","Zaporizhzhya","Melitopolska","jul_2019_05","2019-07-05 09:05:14",2019-07-05 09:05:14,2019,7,5,9,"Friday",273.7874768,217.5948862,0.79475836,"0.795",1,"Urban area 2",0.5,0,20.780771,64.95037,159.07788,177187.3125,175628.015625,0.991199726137276,"Above",2280
"Melitopol_jul_2021_14","104001006C0A4800","Melitopol","Zaporizhzhya","Melitopolska","jul_2021_14","2021-07-14 08:55:16",2021-07-14 08:55:16,2021,7,14,8,"Wednesday",273.7874768,104.7315019,0.38252846,"0.383",1,"Urban area 2",0.3,0.00037105137,22.44789,63.010284,154.00797,177187.3125,147207.265625,0.830800261869766,"Above",5207
"Melitopol_jul_2022_27","1050540026DDDA00","Melitopol","Zaporizhzhya","Melitopolska","jul_2022_27","2022-07-27 08:33:04",2022-07-27 08:33:04,2022,7,27,8,"Wednesday",273.7874768,271.0387604,0.989960401,"0.99",1,"Urban area 2",0.45,0.15970314,19.223751,58.874344,145.55315,177187.3125,177264.015625,1.00043289287431,"Above",1606
"Melitopol_jun_2022_01","1040540019FB9200,10300100D4B25F00","Melitopol","Zaporizhzhya","Melitopolska","jun_2022_01","2022-06-01 08:39:55,2022-06-01 08:43:06",2022-06-01 08:39:55,2022,6,1,8,"Wednesday",273.7874768,221.9808856,0.810778083,"0.808,0.002",2,"Urban area 2",0.41,0,30.7189570765432,62.8917188592593,150.245047703704,177187.3125,171894.65625,0.970129598020739,"Above",210
"Melitopol_jun_2022_02","10400100781AEE00,10400100781AEE00","Melitopol","Zaporizhzhya","Melitopolska","jun_2022_02","2022-06-02 08:54:40,2022-06-02 08:54:40",2022-06-02 08:54:40,2022,6,2,8,"Thursday",273.7874768,113.6348502,0.415047655,"0.415,0.000",2,"Urban area 2",0.35,0,20.388561,64.09848,157.22603,177187.3125,151298.171875,0.853888293356219,"Above",4893
"Melitopol_mar_2020_13","1040050020DBE900,1040050020DBE800","Melitopol","Zaporizhzhya","Melitopolska","mar_2020_13","2020-03-13 08:56:29,2020-03-13 08:56:14",2020-03-13 08:56:29,2020,3,13,8,"Friday",273.7874768,235.5447535,0.860319677,"0.769,0.092",2,"Urban area 2",0.3,0.0215081749279907,17.1444645679443,39.3835697607433,163.301990801394,177187.3125,176062.453125,0.993651580583683,"Above",8856
"Melitopol_mar_2021_04","10300500AFF8F700","Melitopol","Zaporizhzhya","Melitopolska","mar_2021_04","2021-03-04 09:05:09",2021-03-04 09:05:09,2021,3,4,9,"Thursday",273.7874768,262.9707705,0.960492326,"0.96",1,"Urban area 2",0.5,0.08496852,28.54571,36.12152,166.11021,177187.3125,176856.375,0.998132273155845,"Above",694
"Melitopol_mar_2022_20","105005000BDD4E01","Melitopol","Zaporizhzhya","Melitopolska","mar_2022_20","2022-03-20 08:40:47",2022-03-20 08:40:47,2022,3,20,8,"Sunday",273.7874768,244.776968,0.894040045,"0.894",1,"Urban area 2",0.5,0,34.32353,41.11697,158.14665,177187.3125,176281.328125,0.994886855259459,"Above",171
"Melitopol_mar_2022_24","104005003FDBEC00","Melitopol","Zaporizhzhya","Melitopolska","mar_2022_24","2022-03-24 08:48:53",2022-03-24 08:48:53,2022,3,24,8,"Thursday",273.7874768,232.3550556,0.848669407,"0.849",1,"Urban area 2",0.3,0,28.77248,43.202396,160.60213,177187.3125,173384.1875,0.978536132489735,"Above",5401
"Melitopol_may_2020_10","1050050099DD4D00","Melitopol","Zaporizhzhya","Melitopolska","may_2020_10","2020-05-10 08:36:55",2020-05-10 08:36:55,2020,5,10,8,"Sunday",273.7874768,153.5939304,0.560996917,"0.561",1,"Urban area 2",0.4,0.096705616,23.290905,58.72651,152.46248,177187.3125,112819.125,0.636722366901976,"Above",120
"Melitopol_may_2020_16","10300500A0F8B900","Melitopol","Zaporizhzhya","Melitopolska","may_2020_16","2020-05-16 08:26:31",2020-05-16 08:26:31,2020,5,16,8,"Saturday",273.7874768,193.8298294,0.707957251,"0.708",1,"Urban area 2",0.5,0,29.57426,59.178314,146.9793,177187.3125,156265.28125,0.881921391803942,"Above",414
"Melitopol_oct_2019_17","103001009B50FA00,103001009AB1AF00","Melitopol","Zaporizhzhya","Melitopolska","oct_2019_17","2019-10-17 08:35:36,2019-10-17 08:35:46",2019-10-17 08:35:36,2019,10,17,8,"Thursday",273.7874768,273.4284939,0.998688826,"0.934,0.065",2,"Urban area 2",0.5,0,21.6286954354354,33.1297872572573,165.735736636637,177187.3125,177264.03125,1.00043298105783,"Above",117
"Merefa_apr_2020_07","105001001C682700,105001001C682800","Merefa","Kharkiv","Kharkivskyi","apr_2020_07","2020-04-07 08:29:44,2020-04-07 08:30:12",2020-04-07 08:29:44,2020,4,7,8,"Tuesday",135.3287483,135.3287319,0.999999879,"0.719,0.281",2,"Urban area 2",0.4,0.000624243123627,22.911730286,44.973556085,155.7640832,51599.2109375,51951.59375,1.0068292287052,"Above",425
"Merefa_feb_2022_20","10300100CE4EE600","Merefa","Kharkiv","Kharkivskyi","feb_2022_20","2022-02-20 09:01:43",2022-02-20 09:01:43,2022,2,20,9,"Sunday",135.3287483,88.36719792,0.652981713,"0.653",1,"Urban area 2",0.5,0.011352065,25.905981,28.42815,166.67566,51599.2109375,28767.01171875,0.55750875248062,"Above",39
"Merefa_jun_2020_09","105001001DB09400,105001001DB09300","Merefa","Kharkiv","Kharkivskyi","jun_2020_09","2020-06-09 08:34:18,2020-06-09 08:33:50",2020-06-09 08:34:18,2020,6,9,8,"Tuesday",135.3287483,135.3290744,1.000002409,"0.996,0.004",2,"Urban area 2",0.4,0,25.082984252,60.674677456,150.44507324,51599.2109375,51951.59375,1.0068292287052,"Above",987
"Merefa_oct_2019_20","1040010054512A00","Merefa","Kharkiv","Kharkivskyi","oct_2019_20","2019-10-20 08:58:06",2019-10-20 08:58:06,2019,10,20,8,"Sunday",135.3287483,129.1095132,0.954043504,"0.954",1,"Urban area 2",0.3,0,20.828545,29.742119,173.59845,51599.2109375,48478.5625,0.939521392269352,"Above",1476
"Milove_dec_2020_01","10500500BEDD7400","Milove","Luhansk","Milovskyi","dec_2020_01","2020-12-01 08:34:06",2020-12-01 08:34:06,2020,12,1,8,"Tuesday",65.97024886,34.88622057,0.528817477,"0.529",1,"Border checkpoints",0.4,0,10.14022,18.58851,171.63373,10457.0595703125,10348.6474609375,0.989632639209326,"Above",77
"Milove_jul_2020_04","10300500A3F91400","Milove","Luhansk","Milovskyi","jul_2020_04","2020-07-04 08:22:10",2020-07-04 08:22:10,2020,7,4,8,"Saturday",65.97024886,60.96117808,0.924070761,"0.924",1,"Border checkpoints",0.5,0,21.043709,61.061157,149.34607,10457.0595703125,10425.2373046875,0.996956862929676,"Above",40
"Milove_may_2019_18","1030050089F9BD00","Milove","Luhansk","Milovskyi","may_2019_18","2019-05-18 08:32:26",2019-05-18 08:32:26,2019,5,18,8,"Saturday",65.97024886,65.97024886,1,"1",1,"Border checkpoints",0.4,6.7093024e-05,7.740462,59.19596,159.67067,10457.0595703125,10461.8935546875,1.00046226994716,"Above",109
"Milove_oct_2020_26","10300500AAF92900","Milove","Luhansk","Milovskyi","oct_2020_26","2020-10-26 08:20:57",2020-10-26 08:20:57,2020,10,26,8,"Monday",65.97024886,39.47174849,0.598326506,"0.598",1,"Border checkpoints",0.4,0.009127639,13.426628,27.557463,168.36435,10457.0595703125,10454.66015625,0.999770546008047,"Above",377
"Mykolaiv_apr_2020_12","103005009DF90200","Mykolaiv","Mykolayiv","Mykolaivska","apr_2020_12","2020-04-12 09:19:31",2020-04-12 09:19:31,2020,4,12,9,"Sunday",344.4076632,307.9743005,0.894214425,"0.894",1,"War news / Urban area 1",0.5,0.0011374304,29.080212,51.539295,166.88211,509179.4375,493798.5625,0.969792819844576,"Above",2164
"Mykolaiv_apr_2021_24","10400100680A2600","Mykolaiv","Mykolayiv","Mykolaivska","apr_2021_24","2021-04-24 09:09:58",2021-04-24 09:09:58,2021,4,24,9,"Saturday",344.4076632,184.8035239,0.536583658,"0.537",1,"War news / Urban area 1",0.3,0.042705867,26.673532,55.658924,162.70639,509179.4375,331720.96875,0.651481470616142,"Above",12575
"Mykolaiv_aug_2022_13","10300100D8469600","Mykolaiv","Mykolayiv","Mykolaivska","aug_2022_13","2022-08-13 08:52:39",2022-08-13 08:52:39,2022,8,13,8,"Saturday",344.4076632,221.0390009,0.641794665,"0.642",1,"War news / Urban area 1",0.5,0.18085046,29.747385,55.206043,151.99951,509179.4375,415688.75,0.816389507088059,"Above",648
"Mykolaiv_dec_2020_27","10300100B1130400","Mykolaiv","Mykolayiv","Mykolaivska","dec_2020_27","2020-12-27 08:36:00",2020-12-27 08:36:00,2020,12,27,8,"Sunday",344.4076632,175.7489944,0.510293507,"0.51",1,"War news / Urban area 1",0.5,0.052675556,25.554499,17.842487,161.38528,509179.4375,350873.15625,0.689095298059832,"Above",158
"Mykolaiv_feb_2021_05","10300500ADF99700,10300500ADF99600,10300500ADF99800","Mykolaiv","Mykolayiv","Mykolaivska","feb_2021_05","2021-02-05 09:00:30,2021-02-05 09:00:18,2021-02-05 09:00:48",2021-02-05 09:00:30,2021,2,5,9,"Friday",344.4076632,338.8468856,0.983854083,"0.495,0.424,0.065",3,"War news / Urban area 1",0.5,0.00656134758373984,15.199509554878,25.7105142947154,162.49738074187,509179.4375,505982.78125,0.993721945517488,"Above",4755
"Mykolaiv_feb_2022_04","10300500C5F9B900,10300500C5F9BA00","Mykolaiv","Mykolayiv","Mykolaivska","feb_2022_04","2022-02-04 08:51:23,2022-02-04 08:51:39",2022-02-04 08:51:23,2022,2,4,8,"Friday",344.4076632,344.4076582,0.999999986,"0.608,0.392",2,"War news / Urban area 1",0.5,0.03247725064,17.139517888,24.9154852,160.30037712,509179.4375,511206.65625,1.0039813444941,"Above",2813
"Mykolaiv_jan_2021_17","10300100B15FC300","Mykolaiv","Mykolayiv","Mykolaivska","jan_2021_17","2021-01-17 09:01:14",2021-01-17 09:01:14,2021,1,17,9,"Sunday",344.4076632,156.5297085,0.454489622,"0.454",1,"War news / Urban area 1",0.4,0,14.32051,21.230759,164.69948,509179.4375,334158.65625,0.656268952828638,"Above",70
"Mykolaiv_jul_2022_21","1040050045DC5700","Mykolaiv","Mykolayiv","Mykolaivska","jul_2022_21","2022-07-21 08:40:05",2022-07-21 08:40:05,2022,7,21,8,"Thursday",344.4076632,239.6949311,0.695962828,"0.696",1,"War news / Urban area 1",0.3,0.16064076,28.386309,59.213497,142.0226,509179.4375,417159.21875,0.819277425652131,"Above",3773
